piece1_joint1,piece1_joint2,piece1_joint3,piece1_joint4,piece2_joint1,piece2_joint2,piece2_joint3,piece2_joint4,piece3_joint1,piece3_joint2,piece3_joint3,piece3_joint4,piece4_joint1,piece4_joint2,piece4_joint3,piece4_joint4,piece5_joint1,piece5_joint2,piece5_joint3,piece5_joint4,piece6_joint1,piece6_joint2,piece6_joint3,piece6_joint4,piece7_joint1,piece7_joint2,piece7_joint3,piece7_joint4,piece8_joint1,piece8_joint2,piece8_joint3,piece8_joint4,piece9_joint1,piece9_joint2,piece9_joint3,piece9_joint4,piece10_joint1,piece10_joint2,piece10_joint3,piece10_joint4,piece11_joint1,piece11_joint2,piece11_joint3,piece11_joint4,piece12_joint1,piece12_joint2,piece12_joint3,piece12_joint4,piece13_joint1,piece13_joint2,piece13_joint3,piece13_joint4,piece14_joint1,piece14_joint2,piece14_joint3,piece14_joint4,piece15_joint1,piece15_joint2,piece15_joint3,piece15_joint4,piece16_joint1,piece16_joint2,piece16_joint3,piece16_joint4,piece17_joint1,piece17_joint2,piece17_joint3,piece17_joint4,piece18_joint1,piece18_joint2,piece18_joint3,piece18_joint4,piece19_joint1,piece19_joint2,piece19_joint3,piece19_joint4,piece20_joint1,piece20_joint2,piece20_joint3,piece20_joint4,piece21_joint1,piece21_joint2,piece21_joint3,piece21_joint4,piece22_joint1,piece22_joint2,piece22_joint3,piece22_joint4,piece23_joint1,piece23_joint2,piece23_joint3,piece23_joint4,piece24_joint1,piece24_joint2,piece24_joint3,piece24_joint4,piece25_joint1,piece25_joint2,piece25_joint3,piece25_joint4,piece26_joint1,piece26_joint2,piece26_joint3,piece26_joint4,piece27_joint1,piece27_joint2,piece27_joint3,piece27_joint4,piece28_joint1,piece28_joint2,piece28_joint3,piece28_joint4,piece29_joint1,piece29_joint2,piece29_joint3,piece29_joint4,piece30_joint1,piece30_joint2,piece30_joint3,piece30_joint4,piece31_joint1,piece31_joint2,piece31_joint3,piece31_joint4,piece32_joint1,piece32_joint2,piece32_joint3,piece32_joint4,piece33_joint1,piece33_joint2,piece33_joint3,piece33_joint4,piece34_joint1,piece34_joint2,piece34_joint3,piece34_joint4,piece35_joint1,piece35_joint2,piece35_joint3,piece35_joint4,piece36_joint1,piece36_joint2,piece36_joint3,piece36_joint4,piece37_joint1,piece37_joint2,piece37_joint3,piece37_joint4,piece38_joint1,piece38_joint2,piece38_joint3,piece38_joint4,piece39_joint1,piece39_joint2,piece39_joint3,piece39_joint4,piece40_joint1,piece40_joint2,piece40_joint3,piece40_joint4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.3189177262479875,0.24581833390385283,0.24581833390385283,0.15548913231623657,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11663724178766417,0.1893546320237327,0.12442625119741782,0.0575396076298403,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2547477300182983,0.16872343050807037,0.2547477300182983,0.20392117533107848,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.13000819804450875,0.21783674424090865,0.09010116334712273,0.09578702351285609,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.15948938821677763,0.18067670242917655,0.198661404737178,0.04492878450765781,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.24309297298258467,0.2003839977879272,0.17349175295157204,0.12021260987853111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.07637738968411548,0.14388335383782203,0.14372857561252522,0.126459841141835,0.027995136528167357,0.13945622480377268,0.09543666294881863,0.15941078960441007,100.0,100.0,100.0,100.0,0.17259920520826405,0.19491851821996123,0.2574361821820251,0.2574361821820251,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.053322939075301196,0.144140368679938,0.049123484630274064,0.24963958892326737,0.1284267393653988,0.1441372885992468,0.20841141562543503,0.1717697493650483,100.0,100.0,100.0,100.0,0.04594937766798846,0.2395509556008451,0.044294616563943616,0.2454188240405033,100.0,100.0,100.0,100.0,0.08768070437260587,0.21789296756920584,0.1279312632698804,0.1261328428640779
0.16744976246983842,0.16455635328997753,0.1630103175207078,0.13875605104544447,100.0,100.0,100.0,100.0,0.14010776961710658,0.24382666280517912,0.24382666280517912,0.12265995493014756,0.0971186157708798,0.14695907675806177,0.07972178898404782,0.13520295475516012,0.09033280091079104,0.17416208762544394,0.07019108732490259,0.19063336548510557,0.05272477492390604,0.2517706093688789,0.14086557581003978,0.19313721091529995,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.184614011323517,0.24327954133542193,0.24327954133542193,0.24327954133542193,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1952858485042619,0.20541594049130565,0.2548025701353771,0.12655579867658157,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11390084265621483,0.14893280481574964,0.15956893349581214,0.1528306148347963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2349979284631941,0.26161298495978846,0.26161298495978846,0.09884963467200089,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1916759500831797,0.2000868180925694,0.2433684176935059,0.2433684176935059,0.09673965228134744,0.1342684208821216,0.06427042858696055,0.23926704650989628,100.0,100.0,100.0,100.0,0.15188156573369566,0.15325519790056485,0.1758417363437978,0.2501334834469064,0.1823899975510383,0.2549058671590401,0.2549058671590401,0.1216272150624595,100.0,100.0,100.0,100.0,0.1263243466675275,0.16228124818645154,0.0975084873472225,0.24803175246758558,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1518196747411126,0.15139236130340017,0.19087051641558622,0.14535532359431744,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09903658676426434,0.2592450913971842,0.09683849925159158,0.15486870254996543,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11577296033222485,0.255540587391196,0.12087817025577115,0.1563979035605104,100.0,100.0,100.0,100.0,0.26708777025291,0.2581005349298352,0.2581005349298352,0.12903243410199372,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.12896388682984375,0.13922514178068848,0.11258134989253563,0.2094034634533204,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.14521573887833378,0.21580728797208729,0.15410088026269764,0.2592200735115515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08046416576787088,0.19898238538088167,0.15931184685656646,0.2389158631793345,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.24620042142261755,0.19082936330952788,0.24620042142261755,0.24620042142261755,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.12535332136669639,0.1894391630307346,0.16748838082207898,0.11831025046927722,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08024749970194013,0.25608392633436583,0.055002801950635505,0.23735086677216696,0.34534340999087865,0.2572090179401313,0.2572090179401313,0.11888269351946767,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09278853674554623,0.16702061357420078,0.1282853424590965,0.1423948654788916,100.0,100.0,100.0,100.0,0.062418687768095026,0.2588454923751866,0.06334705562117196,0.19172628904742028,0.2206607804728337,0.26712853765301403,0.26517566081193844,0.26517566081193844,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.19393807842450722,0.26460956418884835,0.26460956418884835,0.26460956418884835,100.0,100.0,100.0,100.0,0.1384394458805249,0.24420225066767037,0.13523592045728378,0.10716826701267337,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.10452164703584962,0.25484704410298303,0.09175212588404347,0.1200542314110202,100.0,100.0,100.0,100.0,0.17302087895312412,0.24325082569547274,0.24325082569547274,0.09884703764976041,0.0985779367672487,0.25059919981167433,0.1639052062379612,0.20935540730428526,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.06036816505392749,0.16474050448051414,0.050733534427187636,0.174395641312138,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,0.1398636124617625,0.2559606930414162,0.1119285421284377,0.1423308952186448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.05900696629452494,0.24879353140078986,0.13162680579091843,0.1920658879847642,0.09736670363402013,0.20673311893267604,0.10401287130551898,0.11476065195554296,100.0,100.0,100.0,100.0,0.06427909061448675,0.14614244792456102,0.0838315280010477,0.1500151853381506,100.0,100.0,100.0,100.0,0.08537104868350287,0.2531920510137315,0.15681307410050133,0.24919602497554325,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.25015072662271215,0.2504180377994931,0.2504180377994931,0.07224236972945142,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.05100371981475917,0.16255424671528357,0.050423021893571576,0.14743028039369904,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1508314718087935,0.2557569938341671,0.20541420812215128,0.2536397479952517,0.11578773197520634,0.10807180557672039,0.14774179360600626,0.15447815814675195,100.0,100.0,100.0,100.0,0.11500921018073032,0.25490685159761683,0.2088533097550446,0.26427233171701026,0.25637132302547444,0.23132027972119812,0.2516369104597789,0.10973263365054789,0.09134662712334603,0.2015570305345038,0.1126386766515988,0.07887748370847496,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.22788856636101845,0.1968662267808168,0.24630366667463932,0.12249360109395399,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.259757200574839,0.16480999818414221,0.259757200574839,0.22910942137576837,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.248609565263124,0.2409050403644946,0.2409050403644946,0.13852013592531492,0.2639823294432329,0.2583400722718687,0.2583400722718687,0.07059995300331053,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2508120999209931,0.2531719929099981,0.2531719929099981,0.2531719929099981,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11812655326771815,0.19303564989288713,0.15556560626688776,0.23842729247542938,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.23965584655549554,0.2432816051802186,0.26266404181312875,0.26266404181312875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.22950643212397115,0.24994991334615296,0.24994991334615296,0.24994991334615296,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.1901585986705847,0.252341951518947,0.252341951518947,0.1072512228021412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2969487175896822,0.2023779266864804,0.24114172575930665,0.14436474364765625,0.10877728604171175,0.24091193878480602,0.07691797481744159,0.18602088841967898,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.13894100347234756,0.18375447904005035,0.1678752301376956,0.2553069203166898,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.052807421879054586,0.23123420690282886,0.19897187212839487,0.12170412439542797,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1385923682702342,0.18851955537032722,0.15433451140189472,0.25055582247379865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.06163373871605694,0.2536996918897632,0.13430861579192852,0.15067981414114448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.24632378652921555,0.2567836682681177,0.2567836682681177,0.09722723686886033,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.26872230778889755,0.25919310465067774,0.25919310465067774,0.05975504475180996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.07648667582396292,0.2320928999234494,0.232668839773451,0.1202541927754794,0.24033512484559483,0.2544070305768493,0.2544070305768493,0.18142596929903224,0.04199975643755842,0.1585218145703342,0.1664637596880265,0.1434245981571492
0.11121712160245588,0.244794130017835,0.11859765324948293,0.12281755557482793,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.2786288056830837,0.2559294434539655,0.2559294434539655,0.15339922376798673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08786336203516186,0.22872660436400727,0.13535990170939405,0.13099853193868585,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.15009409066431206,0.22003174133442435,0.20260021681178636,0.2582598148946669,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1308654716083452,0.24091867002154432,0.16829992766574128,0.2005050776254763,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.22943412185352746,0.25689539483506074,0.25689539483506074,0.10606788591128342,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.15404718591533906,0.1787308301472096,0.12597802257479188,0.25737967473124745,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08958681117532877,0.1859492052043421,0.1460018904617698,0.24515430365575597,100.0,100.0,100.0,100.0,0.1633278974161596,0.18663211601716545,0.12445754635890349,0.1472361108454229
100.0,100.0,100.0,100.0,0.2786394436150208,0.259365378080845,0.259365378080845,0.15103223211401312,0.09288584428471577,0.15022859983085382,0.21362379564035056,0.2613652262564651,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.24786673875782045,0.2916429941193079,0.2590830936578712,0.10179821273217847,0.2391010978166014,0.16419424960411988,0.23991360199962042,0.08547881406795584,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.24532016263291898,0.29665976812218187,0.2577783972098428,0.2577783972098428,0.049302905038863115,0.2522876329427789,0.11425781525571524,0.17045728261318396,0.20902486626917022,0.26345575600325705,0.26345575600325705,0.1006489542198894,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.16807309472341353,0.22294863450827043,0.17901548083629706,0.2565182850297289,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.14893030526494763,0.14357354444802065,0.24914830440753738,0.12291833722398288,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.052522391025419,0.24482575494904318,0.09073615950947446,0.23167228231603892,0.13055517134868197,0.09826306669222554,0.10961684527479505,0.17368004226226136,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08870447244479107,0.2536114285172303,0.13144053938131126,0.09326793732829693,0.09620905715997694,0.26553713432792253,0.1529492142507673,0.13813174976942505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0832587782710339,0.23821649257016747,0.11977687490919749,0.20102449575947032,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.1029749189895543,0.18856169938465173,0.0977684916643862,0.2494614560699025,100.0,100.0,100.0,100.0,0.15862308648173104,0.2509940427106925,0.2093550434807776,0.06868389588359851,100.0,100.0,100.0,100.0,0.10300187847312933,0.1907963973839847,0.12186468074986032,0.24040288500775886,100.0,100.0,100.0,100.0,0.1964316215687542,0.18585419086857136,0.24989003903904322,0.14711889457222632,0.17572084343686617,0.24734535383326323,0.21244784658521776,0.11968766752316,100.0,100.0,100.0,100.0,0.16843228969835192,0.2870827026339019,0.1658754045864257,0.1102788142213184,100.0,100.0,100.0,100.0,0.3396736536117548,0.24740601704420578,0.24740601704420578,0.09820334731978839,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11185590456604078,0.25855555791984264,0.1795650742300397,0.15719501490782167,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1089126595690414,0.19947591750120278,0.15902246663890085,0.2601325161614786,0.2074670332534262,0.2581890691387527,0.2581890691387527,0.0737935750593375,0.14557617778371507,0.1539210168886373,0.20183913763025446,0.11299228774709957,0.1702129090521148,0.18924960558047835,0.1809172211375804,0.04789971542600849,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.19444831930928871,0.24772109831467104,0.2542886656021172,0.2542886656021172,0.11392280482777442,0.20961747126683358,0.16904550507919644,0.1193776203939697,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0738473405305492,0.14697458778490602,0.2582495345336886,0.2026903044708702,0.15734803410275783,0.1562319225946816,0.15384118615836626,0.17153116973153523
