x,y,theta_x,q01,q02,q03,q04,q05,q06
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.1147646288322135,0.0023921242717941382,0.9955467228633222,1.4977149693708058,-1.1198309856937128,1.8505671821105103,-1.5421981169318177,-2.875837427103676,3.3491313968060767
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
0.3721811060492247,0.12209894505597518,-0.19334872793432734,-0.3319316444575011,-1.218492277031654,2.5461375230715433,-0.7393522771100813,-5.4376887604013655,4.568151871091594
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
3.6787648338408766e-07,0.22597315581263333,0.4846403002545625,1.7136564557014762,-1.459771693876361,2.3662271294301416,-2.468651394379205,-6.082319560766232,4.2862553799165575
0.00905577572787294,0.16851531060523228,0.47270734281470395,1.3975819402088885,-1.3242949696553687,2.551374874754697,-2.533299900937502,-4.623501241586701,3.632254916201275
0.00905577572787294,0.16851531060523228,0.47270734281470395,1.3975819402088885,-1.3242949696553687,2.551374874754697,-2.533299900937502,-4.623501241586701,3.632254916201275
0.0025046391023427895,0.15543729798326733,0.4121150162849063,1.6456831346121863,-1.4574358358394794,2.7544168044094426,-2.4724735879982833,-4.808755666389748,3.8727698807405218
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.00039292728621111676,0.14256973588841204,0.32495249756594125,1.4968753797885948,-1.3948238416558487,2.7876580276513603,-2.486227948490469,-4.672645426017313,3.5839734335195885
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.008979843168934184,0.1141023306168717,0.35930992994579247,1.6183032217209472,-1.3183865021628662,1.959062076599176,-2.6795009762967736,-4.648209444227748,3.4114692110543716
0.007320631601940319,0.11888821523594395,0.3335977905260743,1.3002762295786572,-1.4326459093390187,1.6902719871247365,-2.7224073383551826,-4.539926573965933,3.6577638340115164
0.007320631601940319,0.11888821523594395,0.3335977905260743,1.3002762295786572,-1.4326459093390187,1.6902719871247365,-2.7224073383551826,-4.539926573965933,3.6577638340115164
