generation,piece1,piece2,piece3,piece4
0,0.9985752199379847,0.5249681506023096,1.54220434247959,2.693313471542612
1,0.9985752199379847,0.5249681506023096,1.54220434247959,2.693313471542612
2,0.9985752199379847,0.5249681506023096,1.54220434247959,2.693313471542612
3,0.9985752199379847,0.5249681506023096,1.54220434247959,2.693313471542612
4,1.4158694903446654,1.748314443880036,1.9979372121507544,0.352157350107289
5,1.4158694903446654,1.748314443880036,1.9979372121507544,0.352157350107289
6,1.4295466646831705,2.1154423745129636,0.773176835455559,1.3260275899499456
7,1.4295466646831705,2.1154423745129636,0.773176835455559,1.3260275899499456
8,1.4295466646831705,2.1154423745129636,0.773176835455559,1.3260275899499456
9,1.4295466646831705,2.1154423745129636,0.773176835455559,1.3260275899499456
10,1.4295466646831705,2.1154423745129636,0.773176835455559,1.3260275899499456
11,1.4295466646831705,2.1154423745129636,0.773176835455559,1.3260275899499456
12,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
13,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
14,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
15,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
16,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
17,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
18,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
19,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
20,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
21,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
22,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
23,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
24,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
25,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
26,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
27,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
28,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
29,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
30,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
31,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
32,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
33,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
34,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
35,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
36,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
37,1.9026265669785418,0.37743059884192376,0.44914397915313237,1.9800597325622118
38,0.39459825205767785,0.3821642022849183,1.1038037939592116,1.2905401664416971
39,0.39459825205767785,0.3821642022849183,1.1038037939592116,1.2905401664416971
40,0.39459825205767785,0.3821642022849183,1.1038037939592116,1.2905401664416971
41,0.39459825205767785,0.3821642022849183,1.1038037939592116,1.2905401664416971
42,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
43,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
44,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
45,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
46,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
47,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
48,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
49,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
50,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
51,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
52,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
53,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
54,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
55,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
56,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
57,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
58,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
59,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
60,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
61,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
62,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
63,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
64,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
65,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
66,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
67,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
68,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
69,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
70,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
71,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
72,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
73,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
74,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
75,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
76,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
77,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
78,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
79,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
80,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
81,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
82,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
83,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
84,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
85,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
86,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
87,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
88,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
89,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
90,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
91,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
92,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
93,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
94,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
95,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
96,0.8542757568678218,1.1351825306405334,1.0840199210035082,2.3925804543459006
