generation,piece1,piece2,piece3,piece4
0,93.04938301963361,91.95009937473648,92.29145585993624,613.8797657730328
1,93.04938301963361,91.95009937473648,92.29145585993624,613.8797657730328
2,93.04938301963361,91.95009937473648,92.29145585993624,613.8797657730328
3,93.04938301963361,91.95009937473648,92.29145585993624,613.8797657730328
4,422.80961162267675,89.43203717917199,442.57829128598013,95.86835723118006
5,422.80961162267675,89.43203717917199,442.57829128598013,95.86835723118006
6,625.3667046091192,133.90249691549622,258.203842631179,470.72966115743037
7,625.3667046091192,133.90249691549622,258.203842631179,470.72966115743037
8,625.3667046091192,133.90249691549622,258.203842631179,470.72966115743037
9,625.3667046091192,133.90249691549622,258.203842631179,470.72966115743037
10,625.3667046091192,133.90249691549622,258.203842631179,470.72966115743037
11,625.3667046091192,133.90249691549622,258.203842631179,470.72966115743037
12,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
13,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
14,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
15,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
16,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
17,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
18,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
19,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
20,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
21,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
22,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
23,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
24,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
25,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
26,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
27,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
28,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
29,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
30,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
31,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
32,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
33,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
34,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
35,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
36,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
37,101.99263803929824,117.38276915142934,95.53577718289209,304.1769436577009
38,88.13175724299582,95.46032439148246,87.6076677194014,628.7716642629858
39,88.13175724299582,95.46032439148246,87.6076677194014,628.7716642629858
40,88.13175724299582,95.46032439148246,87.6076677194014,628.7716642629858
41,88.13175724299582,95.46032439148246,87.6076677194014,628.7716642629858
42,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
43,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
44,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
45,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
46,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
47,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
48,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
49,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
50,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
51,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
52,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
53,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
54,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
55,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
56,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
57,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
58,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
59,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
60,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
61,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
62,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
63,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
64,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
65,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
66,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
67,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
68,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
69,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
70,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
71,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
72,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
73,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
74,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
75,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
76,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
77,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
78,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
79,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
80,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
81,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
82,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
83,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
84,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
85,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
86,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
87,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
88,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
89,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
90,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
91,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
92,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
93,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
94,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
95,91.33964020231622,95.19845946327419,99.91661808981684,589.8053014044559
