config_0
"[-0.34853187  1.6723241  -0.19766915  1.4650081   1.95098    -1.7334944
  2.019869  ]"
"[-0.34853187  1.6723241  -0.19766915  1.4650081   1.95098    -1.7334944
  2.019869  ]"
"[-0.34853187  1.6723241  -0.19766915  1.4650081   1.95098    -1.7334944
  2.019869  ]"
"[-0.34853187  1.6723241  -0.19766915  1.4650081   1.95098    -1.7334944
  2.019869  ]"
"[-0.34853187  1.6723241  -0.19766915  1.4650081   1.95098    -1.7334944
  2.019869  ]"
"[ 0.46079433 -1.6128316   0.0561165  -1.817533   -2.009539    1.7282526
  1.2077031 ]"
"[ 0.46079433 -1.6128316   0.0561165  -1.817533   -2.009539    1.7282526
  1.2077031 ]"
"[ 0.46079433 -1.6128316   0.0561165  -1.817533   -2.009539    1.7282526
  1.2077031 ]"
"[ 0.46079433 -1.6128316   0.0561165  -1.817533   -2.009539    1.7282526
  1.2077031 ]"
"[ 0.46079433 -1.6128316   0.0561165  -1.817533   -2.009539    1.7282526
  1.2077031 ]"
"[ 0.46079433 -1.6128316   0.0561165  -1.817533   -2.009539    1.7282526
  1.2077031 ]"
