tau_g_piece0_1,tau_g_piece0_2,tau_g_piece0_3,tau_g_piece0_4,tau_g_piece0_5,tau_g_piece0_6,tau_g_piece1_1,tau_g_piece1_2,tau_g_piece1_3,tau_g_piece1_4,tau_g_piece1_5,tau_g_piece1_6,tau_g_piece2_1,tau_g_piece2_2,tau_g_piece2_3,tau_g_piece2_4,tau_g_piece2_5,tau_g_piece2_6,tau_g_piece3_1,tau_g_piece3_2,tau_g_piece3_3,tau_g_piece3_4,tau_g_piece3_5,tau_g_piece3_6
-18.347228469927217,-45.13407159733633,-25.618555343138638,-1.8994107032802745,-0.18269696173987438,-0.05066384976015986,19.59623280368754,-40.181503091414115,-4.631378555643556,4.808906616822783,4.8421115898384635,2.341059011458909,-15.508056454907925,-54.771911262234525,-22.386235284853193,1.5982254924416992,0.9950691087880301,-1.1356109029525938,-21.315948019194416,30.000216192823338,-7.99622364868199,-7.594944981459625,3.75008717705813,-2.255419041305301
6.3049995655843585,-33.479840136575476,-23.58674568799136,-1.994766378023927,-0.6289678684519595,-0.013028729210287804,-3.277442542214078,-32.12553080156106,-3.8360794312455333,8.14979854614408,-1.8665682267358457,2.643156702908731,6.578191339782531,-46.23270452824993,-20.055082125988264,3.363935579877065,1.9247302957335206,-0.2402903976713162,7.612053539811964,34.68273342617278,11.083412712128297,-7.763122480663329,1.1328941337191214,-0.29207066225007505
6.3049995655843585,-33.479840136575476,-23.58674568799136,-1.994766378023927,-0.6289678684519595,-0.013028729210287804,-3.277442542214078,-32.12553080156106,-3.8360794312455333,8.14979854614408,-1.8665682267358457,2.643156702908731,6.578191339782531,-46.23270452824993,-20.055082125988264,3.363935579877065,1.9247302957335206,-0.2402903976713162,7.612053539811964,34.68273342617278,11.083412712128297,-7.763122480663329,1.1328941337191214,-0.29207066225007505
6.3049995655843585,-33.479840136575476,-23.58674568799136,-1.994766378023927,-0.6289678684519595,-0.013028729210287804,-3.277442542214078,-32.12553080156106,-3.8360794312455333,8.14979854614408,-1.8665682267358457,2.643156702908731,6.578191339782531,-46.23270452824993,-20.055082125988264,3.363935579877065,1.9247302957335206,-0.2402903976713162,7.612053539811964,34.68273342617278,11.083412712128297,-7.763122480663329,1.1328941337191214,-0.29207066225007505
-11.074407876860949,-34.06830523469186,-25.00046974539702,-2.2915405539383187,-0.24758493258534386,0.027699157113160733,12.413653904347239,-39.94419049364233,-4.542569985756053,6.0712742707697895,3.070942381331502,1.4867646377248551,-9.127193101169775,-46.657755197916444,-21.652207533891428,2.642578035714841,1.2488732364058701,-1.1040592617945821,-13.31117777742404,35.0165807117713,-7.722352523453605,-7.641522081518165,1.4728622781491842,-1.5407602275831809
-11.074407876860949,-34.06830523469186,-25.00046974539702,-2.2915405539383187,-0.24758493258534386,0.027699157113160733,12.413653904347239,-39.94419049364233,-4.542569985756053,6.0712742707697895,3.070942381331502,1.4867646377248551,-9.127193101169775,-46.657755197916444,-21.652207533891428,2.642578035714841,1.2488732364058701,-1.1040592617945821,-13.31117777742404,35.0165807117713,-7.722352523453605,-7.641522081518165,1.4728622781491842,-1.5407602275831809
-12.34652585114683,-39.083474976146775,-18.730396867272752,5.1261659073823616,0.9511510596917931,-0.07608298794839893,27.585946556572736,-35.93689802032965,-2.337741731665181,5.275526290991386,4.820005494456095,1.747347273273383,-13.09464507954052,-42.242942964573466,-21.846200916104337,2.5133991403806206,-1.0214834120523308,1.1696554725213013,-4.6816831686780205,-28.287168239094786,4.7556976830484015,6.7442242458010995,4.496329100272118,-0.604906752268735
-12.34652585114683,-39.083474976146775,-18.730396867272752,5.1261659073823616,0.9511510596917931,-0.07608298794839893,27.585946556572736,-35.93689802032965,-2.337741731665181,5.275526290991386,4.820005494456095,1.747347273273383,-13.09464507954052,-42.242942964573466,-21.846200916104337,2.5133991403806206,-1.0214834120523308,1.1696554725213013,-4.6816831686780205,-28.287168239094786,4.7556976830484015,6.7442242458010995,4.496329100272118,-0.604906752268735
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
-12.626887823903168,-29.603355064088404,-25.85545457337781,-2.4565932692536006,-0.24252306297629844,0.06588716554762009,27.833439329543218,-35.57976766355672,-3.150160771878026,5.373956462522601,4.848970322788847,-0.5484848768763015,-11.59643765029635,-40.56174856434994,-23.618389088460518,0.7456884978188718,0.28947236533702836,-0.10171941339224055,-8.791165109515513,-21.914119223528587,1.425577102022073,5.274579637044333,5.188870767750007,0.5766579627400903
