fitness
2.1680587405985023
1.489654263209719
1.489654263209719
1.489654263209719
1.489654263209719
1.489654263209719
2.595941604371265
2.595941604371265
2.595941604371265
2.595941604371265
0.9997130915426522
0.8249638504777522
0.8249638504777522
0.8116859466945114
1.4888081682948808
1.4179439399930915
1.4179439399930915
1.4179439399930915
1.4179439399930915
1.4179439399930915
1.4179439399930915
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.3090121449477399
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
1.2878048672197455
