x_b,y_b,theta_x_b,x_t,y_t,theta_x_t,x_p,y_p,q01,q02,q03,q04,q05,q06
0.13095807687399477,0.03073323737576783,0.1418763046633493,0.044092039501010594,0.06294293090701389,0.45710240594495666,0.00437186988618448,0.19156703363994076,2.721782159166998,-1.6827467075017986,1.4675049146651449,-1.7357947434555263,-1.8163431310995648,0.7042749066151025
0.4437844758542811,-0.08687164435282346,-0.2157311178644719,0.00305574986062946,0.09527294671037911,-0.12425889266545787,0.12734427528232994,0.15043107101643816,2.5225983660802602,-1.6131337678060884,1.059244073969451,-1.4520286265746247,-1.7231614311648416,0.6584160434161301
0.4437844758542811,-0.08687164435282346,-0.2157311178644719,0.00305574986062946,0.09527294671037911,-0.12425889266545787,0.12734427528232994,0.15043107101643816,2.5225983660802602,-1.6131337678060884,1.059244073969451,-1.4520286265746247,-1.7231614311648416,0.6584160434161301
0.4437844758542811,-0.08687164435282346,-0.2157311178644719,0.00305574986062946,0.09527294671037911,-0.12425889266545787,0.12734427528232994,0.15043107101643816,2.5225983660802602,-1.6131337678060884,1.059244073969451,-1.4520286265746247,-1.7231614311648416,0.6584160434161301
0.4437844758542811,-0.08687164435282346,-0.2157311178644719,0.00305574986062946,0.09527294671037911,-0.12425889266545787,0.12734427528232994,0.15043107101643816,2.5225983660802602,-1.6131337678060884,1.059244073969451,-1.4520286265746247,-1.7231614311648416,0.6584160434161301
0.24648486602238687,-0.025268350682520424,0.5112423708702039,0.013305847345283776,0.07575627737218717,-0.09195432226768323,-0.030241479845742714,0.20602016218299934,2.8690755103829853,-1.483716204591737,1.5039075137687676,-1.3772133039555843,-1.490669909703226,0.7554324360445633
0.24648486602238687,-0.025268350682520424,0.5112423708702039,0.013305847345283776,0.07575627737218717,-0.09195432226768323,-0.030241479845742714,0.20602016218299934,2.8690755103829853,-1.483716204591737,1.5039075137687676,-1.3772133039555843,-1.490669909703226,0.7554324360445633
0.20309253151160053,-0.2365810630913509,0.3820000926780421,0.08916812028518772,0.0466579603777535,0.6368713521494921,0.06590633539620683,0.05529491754795324,3.4706830627643876,-1.532845526398349,1.6076930594216914,-1.3843807473388434,-1.478857102968604,0.72164229002826
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.11745131110862211,-0.24847414195136402,0.29660780271901505,0.03751197091147719,0.060252055993659216,0.2676852685542986,-0.03328836301448242,0.09478589344540567,2.599991893316407,-1.8535589111403625,1.4073773406414047,-1.5311846247590815,-1.4429348921568388,0.814979830944679
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.31741267434110804,-0.433511879571948,0.5739601653506349,0.035971339497368075,0.05024392392771618,-0.07942980057048703,0.17797344027367917,-0.11629902254264818,3.0799743982511774,-1.819402237540123,1.643923851178088,-1.6275779523805107,-1.4146679710904397,0.525837030601507
0.04273044666288381,-0.45627766151681953,0.40186553349465176,0.042110478878021246,0.0969107210636139,-0.03139749891757081,-0.08966266315839842,-0.16067285236326134,3.127049828953419,-1.8385230873674698,1.398491351018789,-1.4270421160740518,-1.3256594744896133,0.5490069669647887
0.04273044666288381,-0.45627766151681953,0.40186553349465176,0.042110478878021246,0.0969107210636139,-0.03139749891757081,-0.08966266315839842,-0.16067285236326134,3.127049828953419,-1.8385230873674698,1.398491351018789,-1.4270421160740518,-1.3256594744896133,0.5490069669647887
0.04273044666288381,-0.45627766151681953,0.40186553349465176,0.042110478878021246,0.0969107210636139,-0.03139749891757081,-0.08966266315839842,-0.16067285236326134,3.127049828953419,-1.8385230873674698,1.398491351018789,-1.4270421160740518,-1.3256594744896133,0.5490069669647887
0.04273044666288381,-0.45627766151681953,0.40186553349465176,0.042110478878021246,0.0969107210636139,-0.03139749891757081,-0.08966266315839842,-0.16067285236326134,3.127049828953419,-1.8385230873674698,1.398491351018789,-1.4270421160740518,-1.3256594744896133,0.5490069669647887
0.04273044666288381,-0.45627766151681953,0.40186553349465176,0.042110478878021246,0.0969107210636139,-0.03139749891757081,-0.08966266315839842,-0.16067285236326134,3.127049828953419,-1.8385230873674698,1.398491351018789,-1.4270421160740518,-1.3256594744896133,0.5490069669647887
0.04273044666288381,-0.45627766151681953,0.40186553349465176,0.042110478878021246,0.0969107210636139,-0.03139749891757081,-0.08966266315839842,-0.16067285236326134,3.127049828953419,-1.8385230873674698,1.398491351018789,-1.4270421160740518,-1.3256594744896133,0.5490069669647887
0.09177917412214387,-0.10699325695502304,0.7061438176608351,0.04719024500987497,0.06097694914199127,-0.013484066707903192,-0.0759922661855194,0.12291390580634298,2.701145225396004,-1.9671448733837789,1.3790353609144732,-1.5905555476346998,-1.638836453047205,0.9522119314798821
