generation,piece1,piece2,piece3,piece4
0,1.2237165030375579,1.265723556376902,0.3831177535676943,2.278084876004977
1,1.1857872727487335,2.162490460620335,1.6846110566211236,1.7216199463850095
2,1.1857872727487335,2.162490460620335,1.6846110566211236,1.7216199463850095
3,1.1857872727487335,2.162490460620335,1.6846110566211236,1.7216199463850095
4,1.1857872727487335,2.162490460620335,1.6846110566211236,1.7216199463850095
5,1.4713656122311511,0.9492021728557819,0.8368830066465978,2.0995252215988796
6,1.4713656122311511,0.9492021728557819,0.8368830066465978,2.0995252215988796
7,0.3809114702793554,1.1654128031537396,1.169216563133236,1.674557997410463
8,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
9,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
10,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
11,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
12,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
13,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
14,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
15,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
16,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
17,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
18,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
19,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
20,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
21,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
22,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
23,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
24,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
25,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
26,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
27,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
28,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
29,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
30,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
31,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
32,0.9878807454882101,1.181556937555387,1.5077404503420833,2.3474568623979923
33,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
34,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
35,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
36,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
37,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
38,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
39,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
40,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
41,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
42,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
43,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
44,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
45,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
46,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
47,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
48,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
49,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
50,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
51,1.0005911812328991,0.34545747296000207,1.8121058688694018,2.173510681432508
52,1.8774126778498668,0.3567772292585193,0.499624228207292,2.1169155775580015
53,1.8774126778498668,0.3567772292585193,0.499624228207292,2.1169155775580015
54,1.8774126778498668,0.3567772292585193,0.499624228207292,2.1169155775580015
55,1.8774126778498668,0.3567772292585193,0.499624228207292,2.1169155775580015
56,1.8774126778498668,0.3567772292585193,0.499624228207292,2.1169155775580015
57,1.8774126778498668,0.3567772292585193,0.499624228207292,2.1169155775580015
58,0.9149791786034195,0.3480267436878714,0.9992744829727482,1.6717377182586668
59,0.9149791786034195,0.3480267436878714,0.9992744829727482,1.6717377182586668
60,0.9149791786034195,0.3480267436878714,0.9992744829727482,1.6717377182586668
61,0.9149791786034195,0.3480267436878714,0.9992744829727482,1.6717377182586668
62,0.9149791786034195,0.3480267436878714,0.9992744829727482,1.6717377182586668
63,0.9149791786034195,0.3480267436878714,0.9992744829727482,1.6717377182586668
64,0.8724648120763326,0.32528202326539674,1.4118651454292632,2.1466953416726264
65,0.8724648120763326,0.32528202326539674,1.4118651454292632,2.1466953416726264
66,1.0080241435710924,1.004131442135823,1.210266712388943,1.442625371634818
67,1.779437184907249,0.8987924874855636,0.4449815265223117,1.4554476665174194
68,1.779437184907249,0.8987924874855636,0.4449815265223117,1.4554476665174194
69,1.779437184907249,0.8987924874855636,0.4449815265223117,1.4554476665174194
70,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
71,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
72,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
73,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
74,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
75,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
76,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
77,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
78,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
79,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
80,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
81,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
82,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
83,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
84,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
85,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
86,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
87,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
88,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
89,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
90,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
91,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
92,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
93,1.0084811924983714,1.0093905742495668,1.253838754113323,1.3444548042887308
