% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=1065573, Thu Sep  4 15:42:19 2025, <python>{}</python>
1 3 1.9943875405403357 1 0 0.3129885435580359 0.3333277778240738 0.3333222224074053
2 6 2.02890180181096 1 0 0.3088742992818645 0.3333277778240738 0.3333222224074053
3 9 2.3614585001231987 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
4 12 2.1690362852564933 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
5 15 2.1217985176975214 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
6 18 1.8217571933398629 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
7 21 1.5229208487237549 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
8 24 1.3124142458004449 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
9 27 1.155004372927075 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
10 30 1.0025009794914153 1 0 0.24892990997501013 0.28622625348719966 0.3027885807108979
