% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=275777, Thu Aug 14 17:38:37 2025
1 20 -0.03473065647027526 -0.00816025876659058 0.011505911421358152 0.029389769628749226 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
2 40 -0.0578074712555602 -0.019255380200010646 0.013000366187314299 0.07406326475440818 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
3 60 -0.09148059290060008 -0.02262047765502091 0.024438378283172482 0.09647026726416841 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
4 80 -0.09355878470671587 -0.037852938988245724 0.027671130653893636 0.12465568677906244 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
5 100 -0.1256116493289377 -0.04696921343170686 0.03870271104574678 0.14887271258976198 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
6 120 -0.12843134589018057 -0.04924891379555906 0.034969721437988786 0.11780911873357076 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
7 140 -0.16982272756258862 -0.048615724865921466 0.030811619512122936 0.13255344897038843 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
8 160 -0.1888670789322765 -0.052165367424062484 0.03126076779619594 0.15473044634003114 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
9 180 -0.18797713685167775 -0.05210209699658026 0.04006193493528166 0.19669152397330064 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
10 200 -0.21691338300820828 -0.05357126933026374 0.03980735143208533 0.18004637265751305 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
11 220 -0.22026752628558338 -0.04596881714953956 0.04674032095270746 0.16801634982732222 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
12 240 -0.2081977600153831 -0.051263376564215285 0.03892703161337303 0.1544517294628467 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
13 260 -0.21563572393661787 -0.050903361118676674 0.03970553865095725 0.1546257427173278 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
14 280 -0.23263894939013302 -0.042129500019094934 0.04271375295788328 0.16039109038122565 0.9592831562584196 0.9641390433663363 0.9757858586496341 0.9818915934645593 0.9867584232606501 0.9913005460502571 0.9945606019783031 0.9992842639581678 1.0099131748299857 1.0112370553833012 1.0177277736880124 1.0270314436907126 1.0324387254029062 1.0444307856382242
15 300 -0.22034008650966608 -0.03993690526007925 0.04736360043877935 0.1648714702570707 0.7996882851755925 0.8276286300150573 0.8423440564766447 0.8781692960262424 0.91477267721728 0.9399473678877117 0.9744555434104797 1.0035806368348656 1.0277914545012392 1.0465045226660556 1.0584621271327832 1.1392089079698162 1.1502854396253122 1.274729099134187
16 320 -0.21480710495833205 -0.04781028723971016 0.04743152863660756 0.13765293818926075 0.7996882851755925 0.8276286300150573 0.8423440564766447 0.8781692960262424 0.91477267721728 0.9399473678877117 0.9744555434104797 1.0035806368348656 1.0277914545012392 1.0465045226660556 1.0584621271327832 1.1392089079698162 1.1502854396253122 1.274729099134187
