% # columns="iter, evals, sigma, 0, fitness, xbest" seed=241918, Fri Sep  5 10:40:28 2025, <python>{}</python>
1 40 1.693443205589012 0 6.968064136638838 0.039942264144181075 0.05373318221564127 0.6696246780152474
2 80 2.1399564777778086 0 7.687162773299712 0.15385659895205503 -0.19974871295258956 0.08731667506131213
3 120 1.8161754845975957 0 7.541400086068288 0.12222004839539907 -0.4651070442465409 0.6690380557030638
4 160 1.7842273646237619 0 6.6974411471854065 0.0589909379998133 -0.7976746385798309 0.8160228371261286
5 200 1.6457095703295923 0 6.915017356403787 0.07326147052955076 0.05461628719426037 0.8605222967506763
6 240 1.5475999945433974 0 6.701658330415085 0.059006634183281725 -0.3700798607729886 0.9463901479263915
7 280 1.4861300722276143 0 6.8181644461578 0.0630416848949141 -0.8461135160625084 0.5556095606989583
8 320 1.57889089851446 0 6.260349768604266 0.07220432352732765 -0.9552921263063571 0.654306984166424
9 360 1.464784813067459 0 6.240992482044173 0.06964015267348697 -0.8809868213853204 0.7347946926771266
10 400 1.4815768990681868 0 6.361617755023876 0.07740134559561342 -0.9935246307304836 0.7039924650210161
11 440 1.8663016663059901 0 6.456012489449086 0.04178038983019749 -0.9267144630149492 0.9346103531810206
12 480 1.5794338762929203 0 6.353387943213878 0.06779006689999512 -0.944960512922687 0.5916494463556559
13 520 1.3882271680768992 0 6.281240605981583 0.07751832973937059 -0.9000341207960729 0.6275134271065832
14 560 1.5896917258718635 0 6.242202629551982 0.07695350357164218 -0.9247468007466104 0.8096442788028786
15 600 1.7628863772843908 0 6.088010444630565 0.07240538589309459 -0.9967628245859483 0.8905284055487585
16 640 1.884627439434228 0 6.251926249339634 0.07860090416963654 -0.9893882257445928 0.7658901108528449
17 680 1.6852530905695158 0 6.192314611281249 0.07631586764281334 -0.9999995419539836 0.8113653507555353
18 720 1.8569036008202149 0 6.277752842776785 0.06828625324172156 -0.9950553714727404 0.7334752628778429
19 760 1.9856772735172832 0 6.256003211153522 0.06954744676655925 -0.9997726086822891 0.6616159725084572
20 800 1.642987291823816 0 6.2761967253477815 0.07017791425546065 -0.9963584234475061 0.7113844283315517
21 840 1.6832654430661018 0 6.182844355361827 0.06929184079879175 -0.9816150513152696 0.7604257464617835
22 880 1.6805737987174623 0 6.184464848861265 0.06826227434715351 -0.9987878079835673 0.7188504465580083
23 920 1.5969183001031186 0 6.183240454999919 0.06569624235505557 -0.9999998949850913 0.7097217059212988
24 960 1.6583795694355188 0 6.185435841046984 0.06692918783759214 -0.9977975865618897 0.6962866006799081
25 1000 1.6042133485516326 0 6.226194444613458 0.07505765905904514 -0.9862819658119314 0.730494172670764
26 1040 1.6016696240504877 0 6.202229256614923 0.0658257918979969 -0.993339268589365 0.7001098165237348
27 1080 2.1109107043856494 0 6.160158866982774 0.06783921451735936 -0.9954098538566056 0.7812081276968116
28 1120 2.2608062683631993 0 6.153059431964504 0.07221924501853833 -0.9883742347431671 0.7744067439154604
29 1160 1.9785209683099658 0 6.1703692272480035 0.06537621179195957 -0.9772904879363756 0.7550678043750163
30 1200 2.065019054112123 0 6.169440752496757 0.06773644897055786 -0.9677407462475262 0.8020998497761941
31 1240 1.9956204156584267 0 6.150884582171915 0.06787705857458978 -0.946260648370312 0.7943419551165901
32 1280 1.8002786413977545 0 6.178060957934844 0.07725793635992029 -0.9902397295508925 0.8068967982909675
33 1320 1.9013578108041032 0 6.192519092087114 0.06519586486996225 -0.9775924175796572 0.7632220043307665
34 1360 1.758753459492293 0 6.1647886075786325 0.06744488422791195 -0.9763970506873897 0.7560642896462054
35 1400 1.7079570822012073 0 6.17433337512721 0.06762351342968952 -0.9872168447202153 0.7646603774235613
36 1440 1.697810911289305 0 6.177941354574181 0.06512108815547854 -0.9972157242640395 0.7095222751685442
37 1480 1.4132707544662504 0 6.184530591922657 0.06859910082577435 -0.9972001268550036 0.7593610939380452
38 1520 1.533056268397905 0 6.138015962792608 0.07010045209478931 -0.9904256923525486 0.7799579309096909
39 1560 1.7503667325354537 0 6.153301655495713 0.06704966689006406 -0.9974331445288406 0.743491387671529
40 1600 1.6121965980398718 0 6.141185223606427 0.07021628070191166 -0.9942714817522322 0.7628913420693838
41 1640 1.3137503697426156 0 6.172965044258114 0.07024037365916218 -0.9926887131408622 0.7633368759428978
42 1680 1.3629082854510854 0 6.16769109540557 0.06755239896464425 -0.9895634523622246 0.7648676734000542
43 1720 1.2182112260471694 0 6.171597172112004 0.06581610309457014 -0.9928759007659858 0.736104065674242
44 1760 1.229013811311969 0 6.134745573133187 0.06732331615775046 -0.9935290503038642 0.749526896408865
45 1800 1.4030281048112367 0 6.160808640477512 0.0676553516042115 -0.994008791747276 0.7580475398939637
46 1840 1.4127278834501882 0 6.163147398144021 0.06825992262990366 -0.9927678941585436 0.7821344163301511
