tau_g_piece0_1,tau_g_piece0_2,tau_g_piece0_3,tau_g_piece0_4,tau_g_piece0_5,tau_g_piece0_6,tau_g_piece0_7
0.0,49.691718616931375,13.561640403818892,-19.647285872677124,-6.068794318069992,-7.246047579803058,1.2587206418218555
0.0,43.56578805327288,15.834305211180984,-24.746093308643516,-8.28767453605128,-6.900785370135205,1.2699839008244713
0.0,49.8604099918263,-13.548940837760965,20.526572099238056,6.900803444077095,8.076894675643558,-1.2526430267277815
0.0,51.484732446379915,-11.478926638811755,18.12974060404519,5.208702566504773,7.590156596156785,-1.2512322431493152
0.0,52.50744957914894,-9.396809025158852,17.808382721211075,4.824069008904583,8.233730264748191,-1.2592029613736178
0.0,52.50744957914894,-9.396809025158852,17.808382721211075,4.824069008904583,8.233730264748191,-1.2592029613736178
0.0,52.30405832127994,-8.468579840067742,17.885131484929243,4.981584487121973,8.716798583881637,-1.2666233730936574
0.0,52.30405832127994,-8.468579840067742,17.885131484929243,4.981584487121973,8.716798583881637,-1.2666233730936574
0.0,52.30405832127994,-8.468579840067742,17.885131484929243,4.981584487121973,8.716798583881637,-1.2666233730936574
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,51.301718854667406,-9.413706616529403,18.56302032347227,5.4391111898223805,8.600862435503256,-1.26576541633624
0.0,52.15690822245588,-8.59150115505142,17.980002638456927,5.113675535998679,8.782130493254442,-1.2653382581198767
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,-51.605955350713046,-9.308917008058984,-18.34716270486568,5.373689292079373,8.74745844570678,-1.2770325181358484
0.0,52.0834249138863,-8.702846023168402,18.048998476879415,5.179810104515035,8.756269997723088,-1.2581585671543678
0.0,-51.94124203790345,-8.97564864061047,-18.12278689793262,5.232494912707089,8.79856560016094,-1.2636941766553034
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
0.0,-51.26279285866991,-9.404907432313633,-18.572032870295946,5.513932874549616,8.750246591602732,-1.2614733754348477
