generation,piece1
0,10.453708984672684
1,6.553703176542171
2,6.509432991964305
3,6.509432991964305
4,6.509432991964305
5,6.509432991964305
6,6.509432991964305
7,6.509432991964305
8,6.509432991964305
9,6.509432991964305
10,6.509432991964305
11,6.509432991964305
12,6.509432991964305
13,6.509432991964305
14,6.515693381139005
15,6.515693381139005
16,6.515693381139005
17,6.480350490212622
18,6.480350490212622
19,6.480350490212622
20,6.464958473863624
21,6.464958473863624
22,6.464958473863624
23,6.464958473863624
24,6.464958473863624
25,6.464958473863624
26,6.464958473863624
27,6.464958473863624
28,6.464958473863624
29,6.464958473863624
30,6.464958473863624
31,6.464958473863624
32,6.474381081684602
33,6.474381081684602
34,6.474381081684602
35,6.474381081684602
36,6.474381081684602
37,6.474381081684602
38,6.474381081684602
39,6.474381081684602
40,6.474381081684602
41,6.474381081684602
42,6.474381081684602
43,6.474381081684602
44,6.474381081684602
45,6.474381081684602
46,6.474381081684602
47,6.474381081684602
48,6.474381081684602
49,6.474381081684602
50,6.474381081684602
51,6.474381081684602
52,6.474381081684602
53,6.474381081684602
54,6.474381081684602
55,6.474381081684602
56,6.474381081684602
57,6.474381081684602
58,6.474381081684602
59,6.490268370443237
60,6.490268370443237
61,6.490268370443237
62,6.490268370443237
63,6.490268370443237
64,6.490268370443237
65,6.490268370443237
66,6.490268370443237
67,6.490268370443237
68,6.490268370443237
69,6.490268370443237
70,6.490268370443237
71,6.490268370443237
72,6.490268370443237
73,6.490268370443237
74,6.490268370443237
75,6.490268370443237
76,6.490268370443237
77,6.490268370443237
78,6.490268370443237
79,6.490268370443237
80,6.490268370443237
81,6.490268370443237
82,6.490268370443237
83,6.490268370443237
84,6.490268370443237
85,6.470134736062837
86,6.465458335394786
87,6.465458335394786
88,6.465458335394786
89,6.465458335394786
90,6.465458335394786
91,6.465458335394786
92,6.465458335394786
93,6.465458335394786
94,6.465458335394786
95,6.465458335394786
96,6.465458335394786
97,6.465458335394786
98,6.465458335394786
99,6.465458335394786
