piece1_joint1,piece2_joint1,piece3_joint1,piece4_joint1,piece5_joint1,piece6_joint1,piece7_joint1,piece8_joint1,piece9_joint1,piece10_joint1,piece11_joint1,piece12_joint1,piece13_joint1,piece14_joint1,piece15_joint1,piece16_joint1,piece17_joint1,piece18_joint1,piece19_joint1,piece20_joint1,piece21_joint1,piece22_joint1,piece23_joint1,piece24_joint1,piece25_joint1,piece26_joint1,piece27_joint1,piece28_joint1,piece29_joint1,piece30_joint1,piece31_joint1,piece32_joint1,piece33_joint1,piece34_joint1,piece35_joint1,piece36_joint1,piece37_joint1,piece38_joint1,piece39_joint1,piece40_joint1
0.13782373400080838,0.12059641843389851,0.13405117179318218,0.00905447164982569,0.1841332462766694,0.00905447164982569,0.00905447164982569,0.009054471649825702,0.009054471649825702,0.16526390302260646,0.12251927165959836,0.009054471649825705,0.11338232977026315,0.16182811070199793,0.009054471649825714,0.009054471649825714,0.0835179188209711,0.14701098262268764,0.009054471649825693,0.00905447164982569,0.009054471649825705,100.0,0.00905447164982569,0.009054471649825702,0.009054471649825705,0.009054471649825702,0.009054471649825705,0.00905447164982569,0.009054471649825702,0.15678001689636462,0.11176893502322652,0.13568049805583168,0.009054471649825712,0.1876673037492857,0.132139082358211,0.13987944411823938,0.14899948654757883,0.009054471649825702,0.009054471649825702,0.009054471649825705
0.009054471649825705,0.009054471649825714,0.1367824640481148,0.009054471649825714,0.13311909225460694,0.15677177691799032,0.12591376912421512,0.009054471649825702,0.1360645226410099,0.1113202625006035,0.1367272462942056,0.009054471649825693,0.1363696268054813,0.1380884102735082,0.11811999125020886,0.17815942501155782,0.009054471649825693,0.17849694225548535,0.009054471649825705,0.10441646789873005,0.009054471649825693,0.009054471649825712,0.10506449684139516,0.15725288993873765,0.009054471649825705,0.158922620261075,0.15821038957979408,0.009054471649825705,0.009054471649825693,0.10986326628547188,0.009054471649825702,0.11096512518616047,0.009054471649825702,0.17857635992807738,0.009054471649825693,0.15421552577354739,0.10766610132642958,0.1362201024637868,0.13878417438038762,0.11007831397438458
0.14339399558277932,0.11905865332812739,0.1462842215836208,0.12675217018620985,0.1179243418647735,0.12723992935234144,0.13962347642901243,0.009054471649825705,0.009054471649825702,0.1315235342974702,0.16057258602115593,0.15649178484051565,0.10282860054119485,0.11168767559189685,0.18494521784263612,0.1814921140375867,0.009054471649825705,0.16417475901555686,0.12385915899235014,0.15077296442883834,0.11920715568586443,0.20134616157891866,0.1191821002024704,0.12066144675450319,0.12433219461917275,100.0,0.15055064548051633,0.12222567466037576,0.009054471649825693,0.1273496471517152,0.09602827204439365,100.0,0.009054471649825693,0.009054471649825702,0.16943640935658758,0.13797401437224563,0.13493781863817575,0.009054471649825705,0.17260038687176055,0.009054471649825702
0.009054471649825714,0.009054471649825705,0.11360628766774516,0.11891641924811268,0.12494433609230816,0.11382656111365166,0.11412282839305425,0.11496472619982344,0.13683684531264892,0.13714408841762143,0.13047587687011653,0.15374856406711362,0.12829468650357412,0.11681080603835771,0.14220221477048323,0.11338184229847512,0.1337133847438232,0.15046024028679017,0.009054471649825702,0.1360185570030389,0.16623591401672397,0.11150714822472435,0.115493796194465,0.12596639896911122,0.1653195447026588,0.15234277893192458,0.12336681198988353,0.10831742810998884,0.10009969096731576,0.11338989284629296,0.1567421456122366,0.14666868018239618,0.14121313777289396,0.13033331046230243,0.14987324253382336,0.16885079195631603,0.14220876958472875,0.1439562587725064,0.12199909746919423,0.10659504445304005
0.16268848067818292,0.14561143156011272,0.11102042429993993,0.13809788782268034,0.1366163860421549,0.12476960591593876,0.13029710256738863,0.1495304981057413,0.12713999647168142,0.15528062829399503,0.1132113651941686,0.13349378217400124,0.13146515318660046,0.14394592687523172,0.16437922932042542,0.11060696607572902,0.11235310907276597,0.1317482044318498,0.12034234107712534,0.12059835008002534,0.14774066230663793,0.12420212065638091,0.11055150139887451,0.11699828089814988,0.14648696952622192,0.1271133849086362,0.13433406317303295,0.10590721028848447,0.12606995251966804,0.10913785808802802,0.12870279393510406,0.1370048590519129,0.12967166782268108,0.13817071203462822,0.12477716823458629,0.12387190517124125,0.12225455414999509,0.13810155765862595,0.1397360448520952,0.11390501311177355
0.12815025164438165,0.11007497545480474,0.130178283278469,0.12071286374188335,0.14750877503824178,0.12476083688926404,0.11497735345356738,0.13898651970472603,0.11304650844944791,0.11438193539092752,0.13805866714324486,0.13921821915233099,0.149726685502078,0.1195842595165412,0.15312431696298198,0.14180582259793556,0.1395820897071707,0.11150360823384524,0.1183117123652516,0.14911231807408742,0.1286239298270418,0.12650507819339196,0.13660815300917525,0.16160006357231618,0.129472842665782,0.13911073909745328,0.12638762438871287,0.15707792560104758,0.10922962105170121,0.15161231991983193,0.13981758963329843,0.12780121863843238,0.13105299720268762,0.12092981927751584,0.10784697320423708,0.13437239052974737,0.11069749593329048,0.14044432651498476,0.15445291822899412,0.13954527034272818
0.16917765038724855,0.11937153183576284,0.15093202853392518,0.12185962026041458,0.151455529586726,0.1404489623555806,0.1082115237415597,0.11547630164581299,0.15971679700162608,0.10876324981999741,0.15655250167004872,0.1294815650299074,0.1483641971549442,0.14282469565221914,0.16678136147633915,0.11296340772599842,0.1433863415354897,0.10862105954721742,0.14047339048465138,0.156450826816962,0.11981117663242648,0.15022293367290507,0.1509357773447653,0.13029839824314732,0.1573545399204682,0.12030737332797557,0.1328847613495501,0.14956324893372128,0.12458383157162975,0.1151588501349969,0.11185262688025308,0.11026007720719028,0.14147600803227606,0.10626337399687724,0.15494607803788452,0.10881153560397609,0.12151487744687403,0.11066843575153021,0.1312278325806754,0.11095672090794818
0.14802620142059678,0.14205333466467557,0.1217332856083197,0.16443771536265905,0.1477190748725666,0.13134664783114247,0.14732658839331061,0.12122973193057912,0.13857514712202165,0.11300086074427604,0.14690905160653422,0.14743256336721422,0.11195532785326794,0.14870155271810045,0.12119050170086176,0.11303577764719135,0.11371527294846306,0.10379355777660033,0.1410439330465371,0.12004439375863284,0.11473724467983319,0.13011432700055192,0.14513784056290543,0.13880431044039318,0.143490585361932,0.1548528771721186,0.11814637988836003,0.13513456345462863,0.14778856608514088,0.14542033710824318,0.11306150279228872,0.12454478090093145,0.1625622528579609,0.11350922372736537,0.12380283249402935,0.11189031387740642,0.1477006263911458,0.15332320607780336,0.13169659355897145,0.1493886829535753
0.1429155768934393,0.1153924925328505,0.14236313015500807,0.11400323406381374,0.11890004681577157,0.11992565323778898,0.12413834318104605,0.14893842085634929,0.15454168362597503,0.14689305297644822,0.11945998475320893,0.14723844608004535,0.14757798920189868,0.1434335507002737,0.12040211552763296,0.12985660884825778,0.1132986682367647,0.11075259707244818,0.11532343177434565,0.14946634331442948,0.1551786109259077,0.12002515740976503,0.12311548878375897,0.1406423454204276,0.11361138758269518,0.14900833410433634,0.11405814072266232,0.12637446397100147,0.14622290932460646,0.14606541105773077,0.11468489540382525,0.14765234679043807,0.14647018033887682,0.14387861782550612,0.11437416625115293,0.14866169630524192,0.11952685934687024,0.14264347926583915,0.1447901828935291,0.14567531481252052
0.14168721879002902,0.11346384322946702,0.1165693524347057,0.14141075228905603,0.1482902977809178,0.14172652218943355,0.14335648543619708,0.14084273289334548,0.14190727613598744,0.16246230352884228,0.11689027901442231,0.1193570445273944,0.13917664045141542,0.11112257279367913,0.15246984532817545,0.11698788966562139,0.15127228118271693,0.1372662203034355,0.14093948840047119,0.14626858192983094,0.14136054773143317,0.15069940060283554,0.14773942983291694,0.14793836455589068,0.14057811861893532,0.15100885331537223,0.11085497419060783,0.1425576359213502,0.1603278845254166,0.15104063384344354,0.11888599062718158,0.14043667777482186,0.11515821725423643,0.1409837413101308,0.14020861969262455,0.14075643214107353,0.11269535613756812,0.11183483724241956,0.11367005712885823,0.15534265385647458
