tau_ext_piece0_1,tau_ext_piece0_2,tau_ext_piece0_3,tau_ext_piece0_4,tau_ext_piece0_5,tau_ext_piece0_6,tau_ext_piece0_7
-112.31232722220935,16.463376743886922,-50.22591113852174,-3.8354541571163367,26.14477545551502,-1.9497462531512106,-4.397357501952176
-112.31232722220935,16.463376743886922,-50.22591113852174,-3.8354541571163367,26.14477545551502,-1.9497462531512106,-4.397357501952176
-112.31232722220935,16.463376743886922,-50.22591113852174,-3.8354541571163367,26.14477545551502,-1.9497462531512106,-4.397357501952176
-115.26059451928343,13.415447812801158,-46.28271140677847,6.711460154938161,23.91513919789749,-1.368427271084446,-4.2760861366276455
-115.26059451928343,13.415447812801158,-46.28271140677847,6.711460154938161,23.91513919789749,-1.368427271084446,-4.2760861366276455
-115.26059451928343,13.415447812801158,-46.28271140677847,6.711460154938161,23.91513919789749,-1.368427271084446,-4.2760861366276455
-115.26059451928343,13.415447812801158,-46.28271140677847,6.711460154938161,23.91513919789749,-1.368427271084446,-4.2760861366276455
95.99649363039673,2.7899026948769654,10.952897731314165,-50.95972663656713,14.744281099672468,-3.688612450801584,9.934820594856772
95.89941844435552,1.1463377997293327,7.944680430291806,-51.332433475535424,13.269097074483495,-3.7823534137959802,10.091515671492415
95.89941844435552,1.1463377997293327,7.944680430291806,-51.332433475535424,13.269097074483495,-3.7823534137959802,10.091515671492415
95.89941844435552,1.1463377997293327,7.944680430291806,-51.332433475535424,13.269097074483495,-3.7823534137959802,10.091515671492415
95.89941844435552,1.1463377997293327,7.944680430291806,-51.332433475535424,13.269097074483495,-3.7823534137959802,10.091515671492415
95.89941844435552,1.1463377997293327,7.944680430291806,-51.332433475535424,13.269097074483495,-3.7823534137959802,10.091515671492415
95.89941844435552,1.1463377997293327,7.944680430291806,-51.332433475535424,13.269097074483495,-3.7823534137959802,10.091515671492415
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
96.1104040528869,-1.430695990106493,14.078660993238056,-52.64460385539084,11.101011680336477,-2.1375994445642625,10.052760211951952
