generation,piece1
0,6.548857015274471
1,6.548857015274471
2,6.548857015274471
3,6.516345351235949
4,6.516345351235949
5,6.516345351235949
6,6.516345351235949
7,6.479287976197963
8,6.475809338408698
9,6.475809338408698
10,6.475809338408698
11,6.475809338408698
12,6.475809338408698
13,6.475809338408698
14,6.467665340444178
15,6.467665340444178
16,6.467665340444178
17,6.467665340444178
18,6.467665340444178
19,6.467665340444178
20,6.467665340444178
21,6.467665340444178
22,6.467665340444178
23,6.467665340444178
24,6.467665340444178
25,6.467665340444178
26,6.467665340444178
27,6.467665340444178
28,6.467665340444178
29,6.467665340444178
30,6.467665340444178
31,6.467665340444178
32,6.467665340444178
33,6.467665340444178
34,6.467665340444178
35,6.467665340444178
36,6.467665340444178
37,6.467665340444178
38,6.467665340444178
39,6.467665340444178
40,6.467665340444178
41,6.467665340444178
42,6.467665340444178
43,6.467665340444178
44,6.467665340444178
45,6.467665340444178
46,6.467665340444178
47,6.467665340444178
48,6.467665340444178
49,6.467665340444178
50,6.467665340444178
51,6.467665340444178
52,6.467665340444178
53,6.467665340444178
54,6.467665340444178
55,6.467665340444178
56,6.467665340444178
57,6.467665340444178
58,6.467665340444178
59,6.467665340444178
60,6.467665340444178
61,6.467665340444178
62,6.467665340444178
63,6.467665340444178
64,6.467665340444178
65,6.467665340444178
66,6.467665340444178
67,6.467665340444178
68,6.467665340444178
69,6.467665340444178
70,6.467665340444178
71,6.467665340444178
72,6.467665340444178
73,6.467665340444178
74,6.467665340444178
75,6.467665340444178
76,6.467665340444178
77,6.467665340444178
78,6.467665340444178
79,6.467665340444178
80,6.467665340444178
81,6.467665340444178
82,6.467665340444178
83,6.467665340444178
84,6.467665340444178
85,6.467665340444178
86,6.467665340444178
87,6.467665340444178
88,6.467665340444178
89,6.467665340444178
90,6.467665340444178
91,6.467665340444178
92,6.467665340444178
93,6.467665340444178
94,6.467665340444178
95,6.467665340444178
96,6.467665340444178
97,6.467665340444178
98,6.467665340444178
99,6.467665340444178
