piece1_joint1,piece2_joint1,piece3_joint1,piece4_joint1,piece5_joint1,piece6_joint1,piece7_joint1,piece8_joint1,piece9_joint1,piece10_joint1,piece11_joint1,piece12_joint1,piece13_joint1,piece14_joint1,piece15_joint1,piece16_joint1,piece17_joint1,piece18_joint1,piece19_joint1,piece20_joint1,piece21_joint1,piece22_joint1,piece23_joint1,piece24_joint1,piece25_joint1,piece26_joint1,piece27_joint1,piece28_joint1,piece29_joint1,piece30_joint1,piece31_joint1,piece32_joint1,piece33_joint1,piece34_joint1,piece35_joint1,piece36_joint1,piece37_joint1,piece38_joint1,piece39_joint1,piece40_joint1
-0.06878962777527357,-0.10715177499360734,-0.2003445219909183,-0.07372783089047735,0.37916646793305797,-0.07372783089047735,-0.07372783089047735,-0.07372783089047745,-0.07372783089047745,-0.16735187301206758,-0.11713327343522953,-0.07372783089047746,0.12396822857948042,-0.23067564574061009,-0.07372783089047755,-0.07372783089047755,0.2943901923704567,0.7418370973408834,-0.07372783089047737,-0.07372783089047735,-0.07372783089047746,100.0,-0.07372783089047735,-0.07372783089047745,-0.07372783089047746,-0.07372783089047745,-0.07372783089047746,-0.07372783089047735,-0.07372783089047745,0.039088756355000094,-0.11516125934318344,0.018662158731713528,-0.07372783089047753,0.33153179719468334,0.6382522973582372,0.10407690125478876,0.07078541412809035,-0.07372783089047745,-0.07372783089047745,-0.07372783089047746
-0.07372783089047746,-0.07372783089047755,0.08437049605725286,-0.07372783089047755,-0.08743520283127798,0.45352619389868964,-0.14621462545840372,-0.07372783089047745,0.005133348840847887,-0.03618082915584975,0.013051922937137028,-0.07372783089047737,0.019137062845076856,-0.10592058857287152,-0.11863550776019818,-0.2650451761439496,-0.07372783089047737,0.3410675226943405,-0.07372783089047746,0.0010559164358981926,-0.07372783089047737,-0.07372783089047753,0.00545167244288252,0.5625947423029412,-0.07372783089047746,0.01424403435414165,-0.13008058828619717,-0.07372783089047746,-0.07372783089047737,-0.1031623007538419,-0.07372783089047745,0.03671612116087688,-0.07372783089047745,-0.0989499721153507,-0.07372783089047737,-0.18653813195347518,-0.08146079498964298,0.038055696181655795,0.455519230627266,-0.12977072746171214
-0.08617421616089968,-0.1303549817040495,-0.06445726458122356,-0.17463131993349512,-0.10160564085697342,0.4986589295226502,-0.14178663893969964,-0.07372783089047746,-0.07372783089047745,0.15883944435969663,0.42012523610659197,0.12038424149717676,-0.053665994864328485,0.5526118321469563,0.37482463896828766,-0.3723981647810457,-0.07372783089047746,-0.24533621381828094,0.49153758655610125,0.06081595688171413,-0.10556318545042874,0.03397463973758386,0.3972705347581165,-0.08477683388287063,-0.16548403049730825,100.0,0.12117760355102014,0.13037617419244496,-0.07372783089047737,-0.16396108430589343,0.4588573242317494,100.0,-0.07372783089047737,-0.07372783089047745,-0.10271700498812747,0.006164852137829274,-0.20634833779299874,-0.07372783089047746,0.22899547605801737,-0.07372783089047745
-0.07372783089047755,-0.07372783089047746,-0.06283150844805743,-0.11962564910213605,-0.1634190543778867,0.017899929739003874,0.0855576607660974,-0.10847193484356894,-0.09053049511167802,-0.007161015398024696,-0.15676262426611648,-0.0746468420926159,-0.15684718836394376,0.5160055344521969,-0.08242847360276165,0.16128156394625712,0.05844724678956213,0.5650372723482632,-0.07372783089047745,-0.23524269717512652,0.03570631874393644,0.030994866424678157,-0.09421525429662812,0.5431497051561464,0.24814715864508502,-0.15828347171117166,-0.15374477300134048,-0.12917290153553065,-0.04178003667630113,-0.083020141236654,-0.09066462175041856,0.05950535041847648,-0.21263856126000055,0.5260151423244334,0.14668581182519277,0.32323720290035574,0.034310169544689004,0.5426261583764287,-0.08674319603033868,-0.015641469462452005
0.2293566447933132,-0.05437570120487942,0.5202363045410907,0.3252918525480802,0.1751870771696485,-0.17537559767672592,0.5532386427680963,0.12815790259867063,-0.13917784864899152,-0.20040773217906355,-0.04926628988069281,-0.20554892923060278,-0.0908210517889553,-0.16043964326593535,0.02072112831442684,0.4373867405228763,-0.11023734060746099,-0.15457551779701903,0.4887820267691915,-0.10446978675684078,-0.23034012029036857,-0.1520096867575646,0.08410019216222467,-0.10467428679610608,0.07804412737559298,-0.06581770963730459,0.3517038817468059,0.07750603297121766,-0.12172321805926709,0.06242756794578886,0.5056533034922048,0.337781296537059,0.40422623730903373,0.012976380888522925,0.4937796349303424,0.4920667409530977,-0.08678185079759257,0.31833126920841104,-0.13480896358004787,-0.03148615705779368
-0.17687234176986008,-0.1347369541549868,-0.1653192798465293,-0.09629593089581201,0.013343342606801978,-0.0581256812610858,0.11919455711087724,-0.23969238292488534,-0.12225560509711966,0.04329655803945026,0.251098598872719,-0.08426479259243204,0.029131116432794504,-0.10446033876018748,0.13889928733077325,0.18379666273098383,-0.24551820834853283,-0.008245641177846952,-0.09893889552316382,0.04874557262846754,-0.14829497576382078,-0.07117330817971947,-0.10454102686212138,0.2581913993085401,-0.0684157526945201,0.04637785662033968,-0.19410683803473805,0.1890943843900249,0.09679973551046382,-0.18981058806339288,0.48871253189932695,-0.14533977977967064,-0.1419399696657385,-0.0876041492503124,0.07525653560055065,0.3908198225010166,-0.05016451837958065,-0.15887161730273391,0.12908065576328992,0.4331665930844099
0.27249652770077576,0.4101577740456931,0.11110980848268903,0.1281325136158854,-0.18682760776768756,0.13821576908271832,0.05532351086606629,0.01107913513177348,-0.030143859567026417,0.10785357657896623,0.14223440774636706,-0.205581547944921,-0.05790590794794664,0.5915993209824632,0.21710973698938227,0.1378957647468216,-0.046545563128414895,0.10311044485164428,0.45456017148959915,0.03934505897333878,-0.11220020382398768,-0.07180110130956659,0.010072983983412484,-0.1019133066254681,0.4715477053085474,-0.09743352898642674,-0.09977249051994865,-0.18037362197664086,-0.11721367725717785,-0.06683834848797798,-0.025335685719567423,0.14452445222842114,0.5444896117628464,-0.009057548853036994,0.19030447583624932,0.10329539264306334,-0.10896703543850403,-0.06175625895806455,-0.1266286126674372,-0.00685335669255179
0.12418734373834589,0.0471289377065139,0.12783057118291047,0.23695224320383892,0.10966470331848892,-0.1566547965857221,0.02280696876536986,-0.09937573082412512,0.03874831272858225,-0.06383688763819761,-0.0626163313703644,0.15339917681159798,-0.013532552560528708,0.13804326456310742,-0.10041941673895441,0.07099143025001546,0.020753199760274035,-0.030923661699082505,0.34095816632018083,-0.10740701017025149,-0.09246562609105387,-0.1659516290728274,0.30732029465731237,0.3573165379782036,0.10644305360411667,0.12407863959370706,0.031506070737561,0.055791170595734074,0.0468751818815877,0.11195182896622255,0.1002924584795055,-0.09984927509302081,-0.20432777979222155,0.0033708489445529143,-0.0899097683849165,0.0021054732285108774,0.12637792220426952,0.5633974601807612,0.1885453118397364,-0.05126825366107869
0.05444791822978043,0.020357067286950265,0.3596832012356624,0.0032771185960877754,0.08111548558841995,-0.11527438732126034,-0.12321225691196197,0.20455776081242144,0.04462472355008448,0.16926347309088405,-0.0011872253568547082,0.1379510663883794,0.14209417060723384,0.11151329960541449,-0.1032099797810078,-0.15097734734896323,0.05493633385916325,0.08477887427718248,0.005772522863767093,0.13675176581394005,0.02461863000194733,-0.09405579051993238,-0.08522713556672046,-0.03871016595813534,0.001617575981355545,0.1888605745543571,0.009888861459467364,-0.19180498194152318,0.2448592474098993,0.04252500260758403,0.0016101006834630049,-0.06020960736694477,0.11791796371309507,0.11585639505824757,0.009002912072284958,-0.06618611284871416,-0.08087840913001301,0.04699804011018782,-0.054270796417919064,0.18435177622806945
0.035703344275530596,0.11623557912654055,0.008529275031737137,0.03805561572131774,0.1318382890783979,0.11428748303820171,0.13683729394038227,0.11892006644925707,0.047691205488328996,-0.013433818575238139,0.0031501252696281377,0.035575873764366224,0.12281940916700294,0.010841920858238431,0.04811603454381248,0.001774959887375238,0.11338021707537632,0.0452814466300434,0.047620402660468596,0.05105418849704122,0.04772659278378137,0.13670375114508976,0.16261371012427905,0.13233402612544207,0.11547124397297034,0.1231565105208349,0.08868001145331515,0.041915367020744936,0.016405566363398023,0.035469714604632455,0.060037629967150875,0.03603855834929107,0.17752948607879715,0.05478259832863153,0.03621474444765104,0.03476150554752925,0.14915201434862338,0.02831619209908845,0.031693177683187454,-0.05521835779606632
