generation,piece1
0,66.24994200402782
1,66.24994200402782
2,66.24994200402782
3,65.89330843194158
4,65.89330843194158
5,65.89330843194158
6,65.89330843194158
7,66.04678537417053
8,66.03039032333278
9,66.03039032333278
10,66.03039032333278
11,66.03039032333278
12,66.03039032333278
13,66.03039032333278
14,65.90741701337076
15,65.90741701337076
16,65.90741701337076
17,65.90741701337076
18,65.90741701337076
19,65.90741701337076
20,65.90741701337076
21,65.90741701337076
22,65.90741701337076
23,65.90741701337076
24,65.90741701337076
25,65.90741701337076
26,65.90741701337076
27,65.90741701337076
28,65.90741701337076
29,65.90741701337076
30,65.90741701337076
31,65.90741701337076
32,65.90741701337076
33,65.90741701337076
34,65.90741701337076
35,65.90741701337076
36,65.90741701337076
37,65.90741701337076
38,65.90741701337076
39,65.90741701337076
40,65.90741701337076
41,65.90741701337076
42,65.90741701337076
43,65.90741701337076
44,65.90741701337076
45,65.90741701337076
46,65.90741701337076
47,65.90741701337076
48,65.90741701337076
49,65.90741701337076
50,65.90741701337076
51,65.90741701337076
52,65.90741701337076
53,65.90741701337076
54,65.90741701337076
55,65.90741701337076
56,65.90741701337076
57,65.90741701337076
58,65.90741701337076
59,65.90741701337076
60,65.90741701337076
61,65.90741701337076
62,65.90741701337076
63,65.90741701337076
64,65.90741701337076
65,65.90741701337076
66,65.90741701337076
67,65.90741701337076
68,65.90741701337076
69,65.90741701337076
70,65.90741701337076
71,65.90741701337076
72,65.90741701337076
73,65.90741701337076
74,65.90741701337076
75,65.90741701337076
76,65.90741701337076
77,65.90741701337076
78,65.90741701337076
79,65.90741701337076
80,65.90741701337076
81,65.90741701337076
82,65.90741701337076
83,65.90741701337076
84,65.90741701337076
85,65.90741701337076
86,65.90741701337076
87,65.90741701337076
88,65.90741701337076
89,65.90741701337076
90,65.90741701337076
91,65.90741701337076
92,65.90741701337076
93,65.90741701337076
94,65.90741701337076
95,65.90741701337076
96,65.90741701337076
97,65.90741701337076
98,65.90741701337076
99,65.90741701337076
