tau_g_piece0_1,tau_g_piece0_2,tau_g_piece0_3,tau_g_piece0_4,tau_g_piece0_5,tau_g_piece0_6,tau_g_piece0_7
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
0.0,89.36299690130289,-29.542740282942656,1.268749000856341,8.465940277808016,-1.5469462058166963,-0.01136253599427306
