q1,q2,q3,q4,q5,q6
1.406138645719740232e+01,4.231683081193994056e+00,-4.087157336803178609e+00,-2.953880855616550227e-01,-1.041830322092273775e+01,9.087838849266265839e+00
1.377041364582031235e+01,3.993156187980849037e+00,-3.830783472637431242e+00,-4.235508973349002559e-01,-1.017088724666083621e+01,8.960293755166269136e+00
1.347944083444322239e+01,3.754629294767704017e+00,-3.574409608471683875e+00,-5.517137091081454336e-01,-9.923471272398936449e+00,8.832748661066272433e+00
1.318846802306613242e+01,3.516102401554558554e+00,-3.318035744305936507e+00,-6.798765208813907224e-01,-9.676055298137036687e+00,8.705203566966273954e+00
1.289749521168904423e+01,3.277575508341413091e+00,-3.061661880140189140e+00,-8.080393326546360111e-01,-9.428639323875135148e+00,8.577658472866277251e+00
1.260652240031195426e+01,3.039048615128268072e+00,-2.805288015974441329e+00,-9.362021444278811888e-01,-9.181223349613235385e+00,8.450113378766280547e+00
1.231554958893487317e+01,2.800521721915129270e+00,-2.548914151808701511e+00,-1.064364956201123036e+00,-8.933807375351340951e+00,8.322568284666287397e+00
1.245548401197996569e+01,2.578614603414910444e+00,-2.282937791095259961e+00,-1.320730073002570837e+00,-8.970256964059398541e+00,8.538947941319513291e+00
1.264220489016250681e+01,2.358512004035924647e+00,-2.015918823671919657e+00,-1.591014963977273489e+00,-9.037527718823591627e+00,8.792669788208794301e+00
1.282892576834504794e+01,2.138409404656939294e+00,-1.748899856248579576e+00,-1.861299854951975918e+00,-9.104798473587784713e+00,9.046391635098077089e+00
1.301564664652758907e+01,1.918306805277953497e+00,-1.481880888825239495e+00,-2.131584745926678792e+00,-9.172069228351977799e+00,9.300113481987358099e+00
1.320236752471013020e+01,1.698204205898967922e+00,-1.214861921401899192e+00,-2.401869636901381000e+00,-9.239339983116172661e+00,9.553835328876639110e+00
1.338908840289267133e+01,1.478101606519982125e+00,-9.478429539785591107e-01,-2.672154527876083652e+00,-9.306610737880365747e+00,9.807557175765921897e+00
1.357580928107521245e+01,1.257999007140996550e+00,-6.808239865552190295e-01,-2.942439418850786303e+00,-9.373881492644558833e+00,1.006127902265520291e+01
1.376671634072859440e+01,1.113419366285583356e+00,-5.026723582499856846e-01,-3.135396599684413310e+00,-9.465319968508055126e+00,1.027836905323450445e+01
1.395901329387450041e+01,9.939148133835635779e-01,-3.540264112385801964e-01,-3.302679480001743606e+00,-9.564782596815463833e+00,1.048329660986158451e+01
1.415131024702040818e+01,8.744102604815437996e-01,-2.053804642271746528e-01,-3.469962360319073458e+00,-9.664245225122872540e+00,1.068822416648866280e+01
1.434360720016631419e+01,7.549057075795241323e-01,-5.673451721576916462e-02,-3.637245240636403310e+00,-9.763707853430281247e+00,1.089315172311574287e+01
1.453590415331222019e+01,6.354011546775043540e-01,9.191142979563637905e-02,-3.804528120953733605e+00,-9.863170481737689954e+00,1.109807927974282293e+01
1.472820110645812619e+01,5.158966017754845756e-01,2.405573768070419227e-01,-3.971811001271063457e+00,-9.962633110045098661e+00,1.130300683636990300e+01
1.492049805960403219e+01,3.963920488734649084e-01,3.892033238184474664e-01,-4.139093881588393309e+00,-1.006209573835250737e+01,1.150793439299698306e+01
1.511279501274993997e+01,2.768874959714451300e-01,5.378492708298528990e-01,-4.306376761905723605e+00,-1.016155836665991608e+01,1.171286194962406313e+01
1.515856273868301329e+01,2.025286795044017318e-01,6.279283335613965455e-01,-4.397206273829999290e+00,-1.017164211588484690e+01,1.178707587285790304e+01
1.519673347351031722e+01,1.305105002240710688e-01,7.149709229052396697e-01,-4.484071965220140399e+00,-1.017709190530297647e+01,1.185451278423441934e+01
1.523490420833762116e+01,5.849232094374040569e-02,8.020135122490830160e-01,-4.570937656610280619e+00,-1.018254169472110426e+01,1.192194969561093565e+01
1.527307494316492686e+01,-1.352585833659025738e-02,8.890561015929261401e-01,-4.657803348000420840e+00,-1.018799148413923383e+01,1.198938660698745196e+01
1.525326723003018081e+01,-6.009881415353309636e-02,9.447331316366843756e-01,-4.710822542498431353e+00,-1.015926358722703071e+01,1.200293129663621094e+01
1.522168054855101360e+01,-1.015022890300652375e-01,9.940378984846240940e-01,-4.756965443658462966e+00,-1.012359211214859478e+01,1.200552718037398137e+01
1.519009386707184461e+01,-1.429057639065973717e-01,1.043342665332563923e+00,-4.803108344818494579e+00,-1.008792063707015707e+01,1.200812306411175179e+01
1.515850718559267740e+01,-1.843092387831295198e-01,1.092647432180503753e+00,-4.849251245978527081e+00,-1.005224916199171936e+01,1.201071894784952221e+01
1.514673264205398162e+01,-2.160222658167060550e-01,1.132519816674169677e+00,-4.895645679395048688e+00,-1.003137095804744128e+01,1.202591987384294825e+01
1.514877296527262196e+01,-2.409782105923646833e-01,1.165815066190208027e+00,-4.942215504514367197e+00,-1.002080799974886638e+01,1.204991020862028606e+01
1.515081328849126407e+01,-2.659341553680232839e-01,1.199110315706246599e+00,-4.988785329633686594e+00,-1.001024504145029148e+01,1.207390054339762386e+01
1.515285361170990619e+01,-2.908901001436818845e-01,1.232405565222284949e+00,-5.035355154753005991e+00,-9.999682083151716583e+00,1.209789087817496167e+01
1.505438506877048965e+01,-2.878798681309209240e-01,1.230640433168910697e+00,-5.041450502014213519e+00,-9.924892158748098936e+00,1.203774602863947152e+01
1.467206812968903407e+01,-2.058899925200374514e-01,1.129860821527589598e+00,-4.933241349942634635e+00,-9.668718024026921043e+00,1.173999391081778043e+01
1.428975119060757670e+01,-1.239001169091539512e-01,1.029081209886268500e+00,-4.825032197871054862e+00,-9.412543889305741374e+00,1.144224179299609112e+01
1.390743425152613000e+01,-4.191024129827275457e-02,9.283015982449503989e-01,-4.716823045799478642e+00,-9.156369754584568810e+00,1.114448967517440892e+01
1.352511731244467263e+01,4.007963431261074572e-02,8.275219866036294114e-01,-4.608613893727899757e+00,-8.900195619863389140e+00,1.084673755735271961e+01
1.373421333653173804e+01,9.673674950136637585e-02,7.925301764815138039e-01,-4.715975498106979913e+00,-9.029520932872106442e+00,1.103017543206697582e+01
1.400062632877872204e+01,1.509387324679463682e-01,7.639142112593436673e-01,-4.844229208261787711e+00,-9.196207042730303982e+00,1.126024798203962973e+01
1.426703932102570604e+01,2.051407154345263328e-01,7.352982460371736417e-01,-4.972482918416595510e+00,-9.362893152588499746e+00,1.149032053201228365e+01
1.453345231327269182e+01,2.593426984011063530e-01,7.066822808150036161e-01,-5.100736628571403308e+00,-9.529579262446695509e+00,1.172039308198493757e+01
1.475110710037642114e+01,3.692810855944355652e-01,6.144261756679368913e-01,-5.192852293127812047e+00,-9.668637710720417999e+00,1.190290899421510851e+01
1.494419782143248909e+01,5.072991100645853901e-01,4.901085826991633532e-01,-5.266761845783378249e+00,-9.793777523106932392e+00,1.206146618222444289e+01
