q1,q2,q3,q4,q5,q6
-8.287516617424173226e-02,-2.740672187412480573e-02,2.907392877826550301e-02,-2.966542682457557444e-03,5.854494082382451919e-02,-5.870341671434589625e-02
-8.374157380988901667e-02,-2.768129074909961296e-02,2.936093507921659629e-02,-2.983872952961220612e-03,5.915734329444810591e-02,-5.931646480881174605e-02
-8.460483648500401188e-02,-2.795453503851755978e-02,2.964643466593953891e-02,-3.000764861379211397e-03,5.976753247311469841e-02,-5.992726952264829099e-02
-8.546495419958673179e-02,-2.822645474237865312e-02,2.993042753843433434e-02,-3.017218407711530232e-03,6.037550835982430364e-02,-6.053583085585556578e-02
-8.632192695363717638e-02,-2.849704986068287912e-02,3.021291369670098606e-02,-3.033233591958177551e-03,6.098127095457691466e-02,-6.114214880843354960e-02
-8.717575474715533179e-02,-2.876632039343023778e-02,3.049389314073948018e-02,-3.048810414119151185e-03,6.158482025737253840e-02,-6.174622338038224939e-02
-8.802643758014122577e-02,-2.903426634062074296e-02,3.077336587054983058e-02,-3.063948874194454171e-03,6.218615626821118181e-02,-6.234805457170165821e-02
-8.887397545259484444e-02,-2.930088770225438774e-02,3.105133188613203726e-02,-3.078648972184083905e-03,6.278527898709281019e-02,-6.294764238239179688e-02
-8.971836836451617392e-02,-2.956618447833117211e-02,3.132779118748608982e-02,-3.092910708088041256e-03,6.338218841401747905e-02,-6.354498681245265845e-02
-9.055961631590522809e-02,-2.983015666885110301e-02,3.160274377461199519e-02,-3.106734081906326224e-03,6.397688454898513288e-02,-6.414008786188421518e-02
-9.139771930676202083e-02,-3.009280427381416656e-02,3.187618964750975337e-02,-3.120119093638939675e-03,6.456936739199581332e-02,-6.473294553068649482e-02
-9.223267733708652438e-02,-3.035412729322036970e-02,3.214812880617937130e-02,-3.133065743285880743e-03,6.515963694304949261e-02,-6.532355981885951124e-02
-9.306449040687875263e-02,-3.061412572706970897e-02,3.241856125062082816e-02,-3.145574030847148993e-03,6.574769320214619850e-02,-6.591193072640322281e-02
-9.389315851613870556e-02,-3.087279957536219130e-02,3.268748698083413784e-02,-3.157643956322745728e-03,6.633353616928588936e-02,-6.649805825331767117e-02
-9.471868166486636931e-02,-3.113014883809781322e-02,3.295490599681930727e-02,-3.169275519712669645e-03,6.691716584446862071e-02,-6.708194239960281469e-02
-9.554105985306177162e-02,-3.138617351527657473e-02,3.322081829857632951e-02,-3.180468721016920745e-03,6.749858222769435090e-02,-6.766358316525868111e-02
-9.636029308072488475e-02,-3.164087360689847583e-02,3.348522388610519762e-02,-3.191223560235501196e-03,6.807778531896307994e-02,-6.824298055028527044e-02
-9.717638134785572257e-02,-3.189424911296352000e-02,3.374812275940591161e-02,-3.201540037368407962e-03,6.865477511827482171e-02,-6.882013455468256879e-02
-9.798932465445429896e-02,-3.214630003347170029e-02,3.400951491847848535e-02,-3.211418152415642779e-03,6.922955162562957621e-02,-6.939504517845057618e-02
-9.879912300052060004e-02,-3.239702636842301670e-02,3.426940036332291883e-02,-3.220857905377206513e-03,6.980211484102734343e-02,-6.996771242158932036e-02
-9.960577638605461193e-02,-3.264642811781747617e-02,3.452777909393919126e-02,-3.229859296253096562e-03,7.037246476446810950e-02,-7.053813628409877357e-02
-1.004092848110563485e-01,-3.289450528165507176e-02,3.478465111032731649e-02,-3.238422325043314662e-03,7.094060139595190217e-02,-7.110631676597894968e-02
-1.012096482755257820e-01,-3.314125785993580348e-02,3.504001641248729454e-02,-3.246546991747861245e-03,7.150652473547869370e-02,-7.167225386722982095e-02
-1.020068667794629680e-01,-3.338668585265967825e-02,3.529387500041912540e-02,-3.254233296366734578e-03,7.207023478304849795e-02,-7.223594758785142900e-02
-1.028009403228678786e-01,-3.363078925982670303e-02,3.554622687412280907e-02,-3.261481238899935960e-03,7.263173153866131493e-02,-7.279739792784374608e-02
-1.035918689057405001e-01,-3.387356808143685699e-02,3.579707203359833861e-02,-3.268290819347465827e-03,7.319101500231714463e-02,-7.335660488720677219e-02
-1.043796525280808463e-01,-3.411502231749015401e-02,3.604641047884573485e-02,-3.274662037709322442e-03,7.374808517401598706e-02,-7.391356846594053509e-02
-1.051642911898889310e-01,-3.435515196798658716e-02,3.629424220986497002e-02,-3.280594893985506674e-03,7.430294205375781447e-02,-7.446828866404500702e-02
-1.059457848911646988e-01,-3.459395703292616336e-02,3.654056722665605800e-02,-3.286089388176019824e-03,7.485558564154268235e-02,-7.502076548152018798e-02
-1.067241336319082329e-01,-3.483143751230887569e-02,3.678538552921899879e-02,-3.291145520280859289e-03,7.540601593737054908e-02,-7.557099891836609185e-02
-1.074993374121194639e-01,-3.506759340613473108e-02,3.702869711755379933e-02,-3.295763290300027237e-03,7.595423294124142854e-02,-7.611898897458270474e-02
-1.082713962317984335e-01,-3.530242471440372259e-02,3.727050199166043881e-02,-3.299942698233522802e-03,7.650023665315532073e-02,-7.666473565017005443e-02
-1.090403100909451140e-01,-3.553593143711586411e-02,3.751080015153893804e-02,-3.303683744081346851e-03,7.704402707311219789e-02,-7.720823894512809926e-02
-1.098060789895595329e-01,-3.576811357427113480e-02,3.774959159718928314e-02,-3.306986427843497649e-03,7.758560420111211553e-02,-7.774949885945686701e-02
-1.105687029276416489e-01,-3.599897112586954162e-02,3.798687632861148800e-02,-3.309850749519976064e-03,7.812496803715501814e-02,-7.828851539315635766e-02
-1.113281819051915172e-01,-3.622850409191109150e-02,3.822265434580553872e-02,-3.312276709110783396e-03,7.866211858124096123e-02,-7.882528854622655734e-02
-1.120845159222090826e-01,-3.645671247239578444e-02,3.845692564877144226e-02,-3.314264306615917477e-03,7.919705583336988930e-02,-7.935981831866747993e-02
-1.128377049786943725e-01,-3.668359626732360657e-02,3.868969023750919861e-02,-3.315813542035379174e-03,7.972977979354183009e-02,-7.989210471047911155e-02
-1.135877490746474150e-01,-3.690915547669458563e-02,3.892094811201880084e-02,-3.316924415369169356e-03,8.026029046175678361e-02,-8.042214772166145220e-02
-1.143346482100681405e-01,-3.713339010050868694e-02,3.915069927230026281e-02,-3.317596926617286720e-03,8.078858783801474985e-02,-8.094994735221452964e-02
-1.150784023849566323e-01,-3.735630013876593825e-02,3.937894371835357066e-02,-3.317831075779731700e-03,8.131467192231572882e-02,-8.147550360213831611e-02
-1.158190115993128211e-01,-3.757788559146632568e-02,3.960568145017873826e-02,-3.317626862856506032e-03,8.183854271465970665e-02,-8.199881647143282548e-02
-1.165564758531367484e-01,-3.779814645860984923e-02,3.983091246777575173e-02,-3.316984287847606246e-03,8.236020021504671107e-02,-8.251988596009804389e-02
-1.172907951464284004e-01,-3.801708274019651584e-02,4.005463677114461801e-02,-3.315903350753034509e-03,8.287964442347672822e-02,-8.303871206813397132e-02
-1.180219694791877494e-01,-3.823469443622632552e-02,4.027685436028533711e-02,-3.314384051572791257e-03,8.339687533994974422e-02,-8.355529479554063554e-02
-1.187499988514148369e-01,-3.845098154669927132e-02,4.049756523519790902e-02,-3.312426390306875620e-03,8.391189296446577295e-02,-8.406963414231799492e-02
-1.194748832631096352e-01,-3.866594407161535324e-02,4.071676939588232680e-02,-3.310030366955287167e-03,8.442469729702480052e-02,-8.458173010846609108e-02
-1.201966227142721721e-01,-3.887958201097458516e-02,4.093446684233859739e-02,-3.307195981518026764e-03,8.493528833762685470e-02,-8.509158269398488239e-02
-1.209152172049024199e-01,-3.909189536477694626e-02,4.115065757456672774e-02,-3.303923233995093543e-03,8.544366608627190773e-02,-8.559919189887439661e-02
-1.216306667350004062e-01,-3.930288413302245043e-02,4.136534159256670395e-02,-3.300212124386488373e-03,8.594983054295997349e-02,-8.610455772313464762e-02
-1.223429713045660894e-01,-3.951254831571109072e-02,4.157851889633853298e-02,-3.296062652692210819e-03,8.645378170769103809e-02,-8.660768016676559378e-02
-1.230521309135995250e-01,-3.972088791284288101e-02,4.179018948588220789e-02,-3.291474818912261749e-03,8.695551958046512930e-02,-8.710855922976726284e-02
-1.237581455621006576e-01,-3.992790292441780048e-02,4.200035336119774948e-02,-3.286448623046640295e-03,8.745504416128224712e-02,-8.760719491213965482e-02
-1.244610152500695427e-01,-4.013359335043586301e-02,4.220901052228513001e-02,-3.280984065095345591e-03,8.795235545014233602e-02,-8.810358721388275582e-02
-1.251607399775061247e-01,-4.033795919089706167e-02,4.241616096914436335e-02,-3.275081145058379370e-03,8.844745344704546541e-02,-8.859773613499657974e-02
-1.258573197444104452e-01,-4.054100044580141032e-02,4.262180470177544950e-02,-3.268739862935741633e-03,8.894033815199157977e-02,-8.908964167548111268e-02
-1.265507545507824627e-01,-4.074271711514888816e-02,4.282594172017839540e-02,-3.261960218727429778e-03,8.943100956498072074e-02,-8.957930383533635466e-02
-1.272410443966222326e-01,-4.094310919893950906e-02,4.302857202435318718e-02,-3.254742212433448141e-03,8.991946768601286055e-02,-9.006672261456233342e-02
-1.279281892819297273e-01,-4.114217669717326609e-02,4.322969561429982482e-02,-3.247085844053792386e-03,9.040571251508802697e-02,-9.055189801315902121e-02
-1.286121892067049188e-01,-4.133991960985015923e-02,4.342931249001831528e-02,-3.238991113588464248e-03,9.088974405220619224e-02,-9.103483003112641803e-02
-1.292930441709478351e-01,-4.153633793697020238e-02,4.362742265150866550e-02,-3.230458021037464593e-03,9.137156229736737023e-02,-9.151551866846455163e-02
-1.299707541746585038e-01,-4.173143167853338165e-02,4.382402609877086158e-02,-3.221486566400792555e-03,9.185116725057157483e-02,-9.199396392517338039e-02
-1.306453192178368417e-01,-4.192520083453969010e-02,4.401912283180491048e-02,-3.212076749678449000e-03,9.232855891181875052e-02,-9.247016580125291818e-02
-1.313167393004829597e-01,-4.211764540498914855e-02,4.421271285061080525e-02,-3.202228570870431328e-03,9.280373728110895282e-02,-9.294412429670317888e-02
