q1,q2,q3,q4,q5,q6
1.609099452936415320e+00,-1.531969133261916749e+00,2.177565467614170469e+00,-3.001426869754695748e+00,-1.597878360191271385e+00,-3.114503707269459909e+00
1.609009167777049054e+00,-1.531999480219235155e+00,2.177597835425851613e+00,-3.001430662274544581e+00,-1.597814595084641853e+00,-3.114567686458295626e+00
1.608916895060608088e+00,-1.532030483605733684e+00,2.177630899293987010e+00,-3.001434524962262707e+00,-1.597749425896422881e+00,-3.114633073457151458e+00
1.608822641077013893e+00,-1.532062140772241010e+00,2.177664656205148486e+00,-3.001438456941126987e+00,-1.597682857053197791e+00,-3.114699863779266220e+00
1.608726412116187721e+00,-1.532094449069586473e+00,2.177699103145906978e+00,-3.001442457334412506e+00,-1.597614892981550794e+00,-3.114768052937877840e+00
1.608628214468049933e+00,-1.532127405848598523e+00,2.177734237102835202e+00,-3.001446525265396126e+00,-1.597545538108065877e+00,-3.114837636446225577e+00
1.608528054422522002e+00,-1.532161008460106055e+00,2.177770055062503207e+00,-3.001450659857352488e+00,-1.597474796859326585e+00,-3.114908609817548690e+00
1.608425938269525401e+00,-1.532195254254938188e+00,2.177806554011483708e+00,-3.001454860233558009e+00,-1.597402673661917349e+00,-3.114980968565085107e+00
1.608321872298980271e+00,-1.532230140583923594e+00,2.177843730936348088e+00,-3.001459125517288662e+00,-1.597329172942421716e+00,-3.115054708202073641e+00
1.608215862800808527e+00,-1.532265664797891391e+00,2.177881582823667284e+00,-3.001463454831819533e+00,-1.597254299127423671e+00,-3.115129824241753553e+00
1.608107916064930976e+00,-1.532301824247670252e+00,2.177920106660013122e+00,-3.001467847300427483e+00,-1.597178056643507427e+00,-3.115206312197363214e+00
1.607998038381268202e+00,-1.532338616284089072e+00,2.177959299431957874e+00,-3.001472302046387597e+00,-1.597100449917256526e+00,-3.115284167582141883e+00
1.607886236039741901e+00,-1.532376038257976969e+00,2.177999158126071588e+00,-3.001476818192976292e+00,-1.597021483375254958e+00,-3.115363385909327487e+00
1.607772515330272878e+00,-1.532414087520162616e+00,2.178039679728926981e+00,-3.001481394863468655e+00,-1.596941161444086710e+00,-3.115443962692158841e+00
1.607656882542782162e+00,-1.532452761421474685e+00,2.178080861227095877e+00,-3.001486031181141101e+00,-1.596859488550335548e+00,-3.115525893443875649e+00
1.607539343967191003e+00,-1.532492057312742739e+00,2.178122699607148327e+00,-3.001490726269269160e+00,-1.596776469120585462e+00,-3.115609173677715837e+00
1.607419905893420209e+00,-1.532531972544795007e+00,2.178165191855657490e+00,-3.001495479251128806e+00,-1.596692107581420661e+00,-3.115693798906918222e+00
1.607298574611391251e+00,-1.532572504468460828e+00,2.178208334959193415e+00,-3.001500289249995568e+00,-1.596606408359424689e+00,-3.115779764644721173e+00
1.607175356411024714e+00,-1.532613650434568875e+00,2.178252125904329262e+00,-3.001505155389145862e+00,-1.596519375881181757e+00,-3.115867066404364394e+00
1.607050257582241626e+00,-1.532655407793948044e+00,2.178296561677635523e+00,-3.001510076791855663e+00,-1.596431014573275187e+00,-3.115955699699085812e+00
1.606923284414963460e+00,-1.532697773897426785e+00,2.178341639265683582e+00,-3.001515052581399612e+00,-1.596341328862289854e+00,-3.116045660042124688e+00
1.606794443199111244e+00,-1.532740746095834883e+00,2.178387355655045265e+00,-3.001520081881054569e+00,-1.596250323174808639e+00,-3.116136942946719390e+00
1.606663740224605785e+00,-1.532784321740000788e+00,2.178433707832292399e+00,-3.001525163814096064e+00,-1.596158001937415971e+00,-3.116229543926109180e+00
1.606531181781368334e+00,-1.532828498180753174e+00,2.178480692783996808e+00,-3.001530297503799627e+00,-1.596064369576696063e+00,-3.116323458493531984e+00
1.606396774159319918e+00,-1.532873272768921158e+00,2.178528307496728988e+00,-3.001535482073441230e+00,-1.595969430519232235e+00,-3.116418682162227949e+00
1.606260523648381566e+00,-1.532918642855333413e+00,2.178576548957061210e+00,-3.001540716646297291e+00,-1.595873189191608699e+00,-3.116515210445433670e+00
1.606122436538474085e+00,-1.532964605790819057e+00,2.178625414151564854e+00,-3.001546000345642895e+00,-1.595775650020409442e+00,-3.116613038856389739e+00
1.605982519119519170e+00,-1.533011158926206985e+00,2.178674900066811304e+00,-3.001551332294754459e+00,-1.595676817432218231e+00,-3.116712162908334083e+00
1.605840777681437404e+00,-1.533058299612326314e+00,2.178725003689372830e+00,-3.001556711616907513e+00,-1.595576695853619054e+00,-3.116812578114505516e+00
1.605697218514150038e+00,-1.533106025200005273e+00,2.178775722005820370e+00,-3.001562137435377586e+00,-1.595475289711195677e+00,-3.116914279988143299e+00
1.605551847907578100e+00,-1.533154333040073203e+00,2.178827052002724862e+00,-3.001567608873440651e+00,-1.595372603431532088e+00,-3.117017264042485358e+00
1.605404672151642398e+00,-1.533203220483358775e+00,2.178878990666659021e+00,-3.001573125054372682e+00,-1.595268641441212498e+00,-3.117121525790770953e+00
1.605255697536264403e+00,-1.533252684880691108e+00,2.178931534984193341e+00,-3.001578685101450095e+00,-1.595163408166820451e+00,-3.117227060746238454e+00
1.605104930351364922e+00,-1.533302723582898874e+00,2.178984681941900536e+00,-3.001584288137947976e+00,-1.595056908034939713e+00,-3.117333864422127121e+00
1.604952376886864984e+00,-1.533353333940810970e+00,2.179038428526351101e+00,-3.001589933287142298e+00,-1.594949145472154939e+00,-3.117441932331675325e+00
1.604798043432686061e+00,-1.533404513305256733e+00,2.179092771724116862e+00,-3.001595619672308590e+00,-1.594840124905049006e+00,-3.117551259988121881e+00
1.604641936278748737e+00,-1.533456259027064394e+00,2.179147708521770088e+00,-3.001601346416723270e+00,-1.594729850760206791e+00,-3.117661842904705605e+00
1.604484061714974263e+00,-1.533508568457063292e+00,2.179203235905881275e+00,-3.001607112643661868e+00,-1.594618327464211616e+00,-3.117773676594664867e+00
1.604324426031283890e+00,-1.533561438946082101e+00,2.179259350863022693e+00,-3.001612917476400355e+00,-1.594505559443647691e+00,-3.117886756571238926e+00
