q1,q2,q3,q4,q5,q6
-4.602352401670541382e-01,1.072707636768426426e-01,8.450369742423873287e-01,-1.244379709833759673e+00,-3.379594918603148201e-01,2.459941940391462634e+00
-4.668031088555588126e-01,1.241286958732883278e-01,8.238271210650112142e-01,-1.265133436762714503e+00,-3.402136177009230655e-01,2.476264469533193235e+00
-4.670668160738450370e-01,1.418562510087848227e-01,8.016591975651925495e-01,-1.277568407921499949e+00,-3.390414892189735907e-01,2.489220370567598373e+00
-4.594190801320675588e-01,1.608627200916251110e-01,7.779449889270665386e-01,-1.280602011729346623e+00,-3.333701309283214620e-01,2.498979750433067526e+00
-4.476551018229784629e-01,1.753217912255961020e-01,7.599996587434498796e-01,-1.275299714455847999e+00,-3.256448715676931172e-01,2.503372397280378969e+00
-4.342649055925130730e-01,1.835087661838274709e-01,7.505697344172188590e-01,-1.260362772056767389e+00,-3.177842029232699206e-01,2.499024127494222647e+00
-4.186106920401215237e-01,1.884826373468311833e-01,7.458052469153393371e-01,-1.237331574763802067e+00,-3.091580328554570101e-01,2.488098964935741009e+00
-4.042817045340705295e-01,1.916296290954841441e-01,7.431929113834156997e-01,-1.216219508878435995e+00,-3.011219719239647818e-01,2.477974225971059763e+00
-3.931850866047488791e-01,1.925068249064820769e-01,7.431923741059158761e-01,-1.199367728132925581e+00,-2.948302443288891017e-01,2.469526417059116241e+00
-3.829760852099113322e-01,1.902870794386303521e-01,7.478289925499999047e-01,-1.175690597685330019e+00,-2.902442920585439068e-01,2.453419454071168904e+00
-3.705700542034478517e-01,1.865648142934832332e-01,7.551261197780775314e-01,-1.143199971513525037e+00,-2.852549247977771985e-01,2.430079090022649435e+00
-3.577929737181718695e-01,1.823964636083611479e-01,7.632102089576554560e-01,-1.108209278089800076e+00,-2.803719946827289422e-01,2.404499177066698135e+00
-3.453071510592702342e-01,1.782672960429599329e-01,7.712104943480736496e-01,-1.073255134421610801e+00,-2.757970274678191447e-01,2.378750860301415138e+00
-3.330106622271670203e-01,1.742561412797657139e-01,7.789981677140948024e-01,-1.038317399527249441e+00,-2.714901911813750179e-01,2.352900485275679188e+00
