tau_g_piece0_1,tau_g_piece0_2,tau_g_piece0_3,tau_g_piece0_4,tau_g_piece0_5,tau_g_piece0_6,tau_g_piece1_1,tau_g_piece1_2,tau_g_piece1_3,tau_g_piece1_4,tau_g_piece1_5,tau_g_piece1_6,tau_g_piece2_1,tau_g_piece2_2,tau_g_piece2_3,tau_g_piece2_4,tau_g_piece2_5,tau_g_piece2_6,tau_g_piece3_1,tau_g_piece3_2,tau_g_piece3_3,tau_g_piece3_4,tau_g_piece3_5,tau_g_piece3_6
7.478776197760265,17.614043917265302,22.64030967484477,2.5998393698504234,2.44947408112926,0.12158820372334045,-10.921045713383359,28.85961437190347,-10.704053458459192,2.7413016540733555,4.25974322100582,1.4493485367957295,9.515769905921545,36.916749321852684,20.104586274731254,-0.9977677366004976,4.907563322629161,0.21627942177339676,24.282044418507354,38.82323631128992,7.5003697488708445,-7.458472402775826,-0.32259350094108274,-0.17452017675316522
-4.789858631612219,-30.747724009187113,-24.716411009381595,-1.8287019674113925,-0.4322815589818867,0.43833824987176784,4.263001105644503,-30.15538181160221,6.850329589145852,6.335173777672468,1.298196446833272,1.5207556375155242,-5.308213659259787,-48.51010558024528,-19.548310373233484,4.706903344649742,0.0073102756743725905,0.9934459322339038,-4.726062581432156,-43.16618287517136,-5.669764317438558,7.393045479470732,4.502060904742411,-0.9699667600694681
-4.789858631612219,-30.747724009187113,-24.716411009381595,-1.8287019674113925,-0.4322815589818867,0.43833824987176784,4.263001105644503,-30.15538181160221,6.850329589145852,6.335173777672468,1.298196446833272,1.5207556375155242,-5.308213659259787,-48.51010558024528,-19.548310373233484,4.706903344649742,0.0073102756743725905,0.9934459322339038,-4.726062581432156,-43.16618287517136,-5.669764317438558,7.393045479470732,4.502060904742411,-0.9699667600694681
-4.789858631612219,-30.747724009187113,-24.716411009381595,-1.8287019674113925,-0.4322815589818867,0.43833824987176784,4.263001105644503,-30.15538181160221,6.850329589145852,6.335173777672468,1.298196446833272,1.5207556375155242,-5.308213659259787,-48.51010558024528,-19.548310373233484,4.706903344649742,0.0073102756743725905,0.9934459322339038,-4.726062581432156,-43.16618287517136,-5.669764317438558,7.393045479470732,4.502060904742411,-0.9699667600694681
-4.789858631612219,-30.747724009187113,-24.716411009381595,-1.8287019674113925,-0.4322815589818867,0.43833824987176784,4.263001105644503,-30.15538181160221,6.850329589145852,6.335173777672468,1.298196446833272,1.5207556375155242,-5.308213659259787,-48.51010558024528,-19.548310373233484,4.706903344649742,0.0073102756743725905,0.9934459322339038,-4.726062581432156,-43.16618287517136,-5.669764317438558,7.393045479470732,4.502060904742411,-0.9699667600694681
-4.789858631612219,-30.747724009187113,-24.716411009381595,-1.8287019674113925,-0.4322815589818867,0.43833824987176784,4.263001105644503,-30.15538181160221,6.850329589145852,6.335173777672468,1.298196446833272,1.5207556375155242,-5.308213659259787,-48.51010558024528,-19.548310373233484,4.706903344649742,0.0073102756743725905,0.9934459322339038,-4.726062581432156,-43.16618287517136,-5.669764317438558,7.393045479470732,4.502060904742411,-0.9699667600694681
-14.85624569125642,-33.739648691583206,-22.43199126603325,0.4745368998685269,0.1768047252680942,0.021786154469229935,16.889401053277613,-22.82214055274047,12.225361881103701,4.674042110729529,3.6252136764890124,0.8778157422908697,-15.225989333782968,-53.363047623810694,-13.733057054638426,6.599220665668115,0.5011574075927836,0.03851066952535964,-13.887527213166429,29.72946027485623,2.2040733178017042,-7.679017375491803,2.287223106037316,-0.029673759740359795
-14.85624569125642,-33.739648691583206,-22.43199126603325,0.4745368998685269,0.1768047252680942,0.021786154469229935,16.889401053277613,-22.82214055274047,12.225361881103701,4.674042110729529,3.6252136764890124,0.8778157422908697,-15.225989333782968,-53.363047623810694,-13.733057054638426,6.599220665668115,0.5011574075927836,0.03851066952535964,-13.887527213166429,29.72946027485623,2.2040733178017042,-7.679017375491803,2.287223106037316,-0.029673759740359795
-14.85624569125642,-33.739648691583206,-22.43199126603325,0.4745368998685269,0.1768047252680942,0.021786154469229935,16.889401053277613,-22.82214055274047,12.225361881103701,4.674042110729529,3.6252136764890124,0.8778157422908697,-15.225989333782968,-53.363047623810694,-13.733057054638426,6.599220665668115,0.5011574075927836,0.03851066952535964,-13.887527213166429,29.72946027485623,2.2040733178017042,-7.679017375491803,2.287223106037316,-0.029673759740359795
-14.85624569125642,-33.739648691583206,-22.43199126603325,0.4745368998685269,0.1768047252680942,0.021786154469229935,16.889401053277613,-22.82214055274047,12.225361881103701,4.674042110729529,3.6252136764890124,0.8778157422908697,-15.225989333782968,-53.363047623810694,-13.733057054638426,6.599220665668115,0.5011574075927836,0.03851066952535964,-13.887527213166429,29.72946027485623,2.2040733178017042,-7.679017375491803,2.287223106037316,-0.029673759740359795
