tau_ext_piece0_1,tau_ext_piece0_2,tau_ext_piece0_3,tau_ext_piece0_4,tau_ext_piece0_5,tau_ext_piece0_6,tau_ext_piece1_1,tau_ext_piece1_2,tau_ext_piece1_3,tau_ext_piece1_4,tau_ext_piece1_5,tau_ext_piece1_6,tau_ext_piece2_1,tau_ext_piece2_2,tau_ext_piece2_3,tau_ext_piece2_4,tau_ext_piece2_5,tau_ext_piece2_6,tau_ext_piece3_1,tau_ext_piece3_2,tau_ext_piece3_3,tau_ext_piece3_4,tau_ext_piece3_5,tau_ext_piece3_6
22.37736395837323,-1.408734387130675,-0.0954823772064195,-9.715403941768928,0.9037464745206367,-16.56973778078452,7.8238498743924545,-18.261534041907282,-22.60066972060004,-18.280941029498116,-9.28081259881013,16.59069157276025,13.64318679352436,-13.641541614100657,-20.176287782915747,-23.518965112744116,-0.791958227124228,11.122519138229533,3.210095614124879,10.706013362084978,1.1253345823850296,8.16816960244182,11.335079393983051,16.498750687175608
18.415275927731475,-14.437316866657776,-12.882919260752665,-1.8889836949569712,-8.158332546594073,-17.76438182437859,7.252825639443535,8.680728696914562,16.54045131926695,4.917478683582386,-3.3612057180330304,17.75831631523719,21.333075232486046,-2.214133572062869,10.146694743292889,17.416396160136525,-16.8794058997851,9.302023805025923,-11.679812679301827,-14.84337221151138,-11.876398398556672,-17.643060682969537,8.034809466990302,17.694235816051737
18.415275927731475,-14.437316866657776,-12.882919260752665,-1.8889836949569712,-8.158332546594073,-17.76438182437859,7.252825639443535,8.680728696914562,16.54045131926695,4.917478683582386,-3.3612057180330304,17.75831631523719,21.333075232486046,-2.214133572062869,10.146694743292889,17.416396160136525,-16.8794058997851,9.302023805025923,-11.679812679301827,-14.84337221151138,-11.876398398556672,-17.643060682969537,8.034809466990302,17.694235816051737
18.415275927731475,-14.437316866657776,-12.882919260752665,-1.8889836949569712,-8.158332546594073,-17.76438182437859,7.252825639443535,8.680728696914562,16.54045131926695,4.917478683582386,-3.3612057180330304,17.75831631523719,21.333075232486046,-2.214133572062869,10.146694743292889,17.416396160136525,-16.8794058997851,9.302023805025923,-11.679812679301827,-14.84337221151138,-11.876398398556672,-17.643060682969537,8.034809466990302,17.694235816051737
18.415275927731475,-14.437316866657776,-12.882919260752665,-1.8889836949569712,-8.158332546594073,-17.76438182437859,7.252825639443535,8.680728696914562,16.54045131926695,4.917478683582386,-3.3612057180330304,17.75831631523719,21.333075232486046,-2.214133572062869,10.146694743292889,17.416396160136525,-16.8794058997851,9.302023805025923,-11.679812679301827,-14.84337221151138,-11.876398398556672,-17.643060682969537,8.034809466990302,17.694235816051737
18.415275927731475,-14.437316866657776,-12.882919260752665,-1.8889836949569712,-8.158332546594073,-17.76438182437859,7.252825639443535,8.680728696914562,16.54045131926695,4.917478683582386,-3.3612057180330304,17.75831631523719,21.333075232486046,-2.214133572062869,10.146694743292889,17.416396160136525,-16.8794058997851,9.302023805025923,-11.679812679301827,-14.84337221151138,-11.876398398556672,-17.643060682969537,8.034809466990302,17.694235816051737
12.871964756830904,-14.301997325162478,-11.359449014038422,-0.36665922946607443,-12.682886266949936,-15.278239264407539,5.2296456273636025,2.4806059294304164,10.711000577385976,-0.4114696907499333,-10.611495088845016,15.19619817457568,21.016114283614577,-5.123806322812242,7.452879184682126,9.8471032125931,16.01244473652452,13.034402152636464,-16.760474286523106,4.4198240777938755,-4.565169025019108,5.789048066211192,13.466733902068027,15.230133216540795
12.871964756830904,-14.301997325162478,-11.359449014038422,-0.36665922946607443,-12.682886266949936,-15.278239264407539,5.2296456273636025,2.4806059294304164,10.711000577385976,-0.4114696907499333,-10.611495088845016,15.19619817457568,21.016114283614577,-5.123806322812242,7.452879184682126,9.8471032125931,16.01244473652452,13.034402152636464,-16.760474286523106,4.4198240777938755,-4.565169025019108,5.789048066211192,13.466733902068027,15.230133216540795
12.871964756830904,-14.301997325162478,-11.359449014038422,-0.36665922946607443,-12.682886266949936,-15.278239264407539,5.2296456273636025,2.4806059294304164,10.711000577385976,-0.4114696907499333,-10.611495088845016,15.19619817457568,21.016114283614577,-5.123806322812242,7.452879184682126,9.8471032125931,16.01244473652452,13.034402152636464,-16.760474286523106,4.4198240777938755,-4.565169025019108,5.789048066211192,13.466733902068027,15.230133216540795
12.871964756830904,-14.301997325162478,-11.359449014038422,-0.36665922946607443,-12.682886266949936,-15.278239264407539,5.2296456273636025,2.4806059294304164,10.711000577385976,-0.4114696907499333,-10.611495088845016,15.19619817457568,21.016114283614577,-5.123806322812242,7.452879184682126,9.8471032125931,16.01244473652452,13.034402152636464,-16.760474286523106,4.4198240777938755,-4.565169025019108,5.789048066211192,13.466733902068027,15.230133216540795
