t0_j1,t0_j2,t0_j3,t0_j4,t0_j5,t0_j6,t1_j1,t1_j2,t1_j3,t1_j4,t1_j5,t1_j6,t2_j1,t2_j2,t2_j3,t2_j4,t2_j5,t2_j6,t3_j1,t3_j2,t3_j3,t3_j4,t3_j5,t3_j6,t4_j1,t4_j2,t4_j3,t4_j4,t4_j5,t4_j6,t5_j1,t5_j2,t5_j3,t5_j4,t5_j5,t5_j6,t6_j1,t6_j2,t6_j3,t6_j4,t6_j5,t6_j6,t7_j1,t7_j2,t7_j3,t7_j4,t7_j5,t7_j6,t8_j1,t8_j2,t8_j3,t8_j4,t8_j5,t8_j6,t9_j1,t9_j2,t9_j3,t9_j4,t9_j5,t9_j6,t10_j1,t10_j2,t10_j3,t10_j4,t10_j5,t10_j6,t11_j1,t11_j2,t11_j3,t11_j4,t11_j5,t11_j6,t12_j1,t12_j2,t12_j3,t12_j4,t12_j5,t12_j6,t13_j1,t13_j2,t13_j3,t13_j4,t13_j5,t13_j6,t14_j1,t14_j2,t14_j3,t14_j4,t14_j5,t14_j6,t15_j1,t15_j2,t15_j3,t15_j4,t15_j5,t15_j6,t16_j1,t16_j2,t16_j3,t16_j4,t16_j5,t16_j6,t17_j1,t17_j2,t17_j3,t17_j4,t17_j5,t17_j6,t18_j1,t18_j2,t18_j3,t18_j4,t18_j5,t18_j6,t19_j1,t19_j2,t19_j3,t19_j4,t19_j5,t19_j6,t20_j1,t20_j2,t20_j3,t20_j4,t20_j5,t20_j6,t21_j1,t21_j2,t21_j3,t21_j4,t21_j5,t21_j6,t22_j1,t22_j2,t22_j3,t22_j4,t22_j5,t22_j6,t23_j1,t23_j2,t23_j3,t23_j4,t23_j5,t23_j6,t24_j1,t24_j2,t24_j3,t24_j4,t24_j5,t24_j6
-1.2494111,-3.278623,0.91498595,-2.2175286,1.7041248,0.8427015,5.0342526,3.8450785,-0.95691335,-1.1837068,1.7034824,1.316948,1.666606,-0.92003006,1.2695471,4.290499,-1.733224,-2.9910998,1.6657906,-0.71004087,1.3986576,4.00162,-1.8431561,0.12855266,-1.1102499,3.866403,-1.3954868,5.3030233,1.308912,0.5072012,-1.1102424,-2.4167461,-1.3958721,-0.9788128,1.3069783,-5.7764997,-4.7633696,-0.7720154,1.4978849,-2.3734047,-1.5624285,-3.1006303,-1.2425671,-2.3705237,-1.4954561,-0.77043384,-4.724725,3.5632005,5.0405974,3.9126887,-1.4951421,-0.771303,1.5589982,3.5634093,1.4000995,-5.6133456,-1.5118392,-0.75989854,4.9464955,6.2010255,1.400023,0.6694749,-1.5111327,-0.7565777,-1.3358946,-0.08198559,1.4000605,-0.7655369,1.5104702,3.9397337,-1.3355124,6.2012424,-1.3389642,-2.1720586,-1.4887003,-0.8830048,1.6871207,0.23917887,4.823534,-3.8550797,1.4895939,-2.2338946,-4.3095407,0.19785923,-1.4597106,-2.4359267,-1.491858,-0.68284386,1.9721285,-6.09184,1.3041939,0.68611234,-1.4898194,-0.71470785,5.1193213,-3.3608572,-1.3603921,-3.8243368,1.5094416,-2.284522,-4.504655,0.30804658,4.9227967,2.4586484,1.5095224,-2.283261,1.7785273,-2.8337617,4.922799,3.8937654,-1.5108165,-0.7005855,-4.504561,3.449327,-1.1102567,-3.7453716,1.3971087,-2.4434586,-4.9687333,0.50527877,-1.1102347,-3.7455416,1.3969635,3.84182,1.3054025,-5.77866,-1.4074023,-3.2332602,0.9583374,5.24202,2.9117632,-5.7937927,-1.2198508,-2.3928916,-0.51269835,-1.0456613,2.685582,-1.2366111,-0.89885694,-1.5672518,-1.5235264,-1.2883642,1.7169136,-0.31772727,-0.61621463,-1.9152385,-1.7116066,-0.8532975,1.6148449,-0.9097196
-1.299839,4.126556,-1.2722149,1.9813681,-1.7024016,2.9577346,-1.2987156,-2.1919136,-1.3226343,2.0668397,-1.716249,-1.8627387,-4.8285866,0.3613057,-1.611419,2.7166834,-4.5708976,-0.06264722,-1.0719922,-2.2690976,-1.7616019,2.3695369,-1.3119661,3.6883364,-4.8304133,-0.90409386,1.7587605,0.63652605,-4.450461,-0.092371605,1.4527057,0.7561341,-1.7567145,2.4914818,1.8177598,6.1924763,-1.3007946,-2.1930583,-1.7954345,2.4937356,4.7197638,3.5061405,-1.3008126,-3.8872423,1.7952497,0.5966047,-1.5625494,3.5062237,4.9823785,2.396055,1.7954333,0.5973626,-1.5638117,3.5057642,-1.5020523,-2.2394726,-1.7486181,2.5009274,-1.7922972,3.305166,-1.5023972,-2.2390924,-1.7461016,2.505404,4.487755,0.1785655,1.0267448,-0.87555504,1.750032,0.75386184,1.3412572,5.823281,-1.470888,-3.589289,1.7050879,-5.8064513,-1.7043768,0.09863831,-5.3817253,5.5163856,1.676491,0.87913626,-5.0617104,2.495028,-5.3816905,-0.76712024,1.6738614,-5.4021153,1.2169431,2.493898,0.90148485,5.5164495,1.6733551,0.8817848,-5.0635056,-0.64479053,-1.501965,-3.8899739,1.7481855,0.6619307,4.502628,-2.9809031,-1.5022135,4.042813,-1.7478639,-3.784685,-1.8022999,-2.9789267,-1.502178,-2.239915,-1.7483318,-3.7840765,4.5036006,-2.9787745,-1.0719327,4.0150533,-1.7619036,-3.9139292,4.969832,-2.5938048,1.4527777,5.379662,1.7582837,0.63642925,1.8327235,-3.2339654,0.9630354,-0.15819234,-1.3981776,1.4673834,5.7183514,1.5041586,5.027665,-3.1599033,1.6582149,-2.4730008,-3.5724008,4.3233876,-0.4531255,-1.262513,-1.5960013,1.6481235,-1.5618284,1.2760031,6.1490865,-1.6773118,-1.8832426,2.215716,4.7829547,1.4403923
