generation,piece1,piece2,piece3,piece4
0,1.6226347337336715,1000000.0,1000000.0,2.0084855310524783
1,1.6226347337336715,1000000.0,1000000.0,2.0084855310524783
2,0.9798366549783464,3.3803691896294614,1.859228141896104,1000000.0
3,0.9798366549783464,3.3803691896294614,1.859228141896104,1000000.0
4,0.9798366549783464,3.3803691896294614,1.859228141896104,1000000.0
5,0.9798366549783464,3.3803691896294614,1.859228141896104,1000000.0
