piece1_joint1,piece1_joint2,piece1_joint3,piece1_joint4,piece2_joint1,piece2_joint2,piece2_joint3,piece2_joint4,piece3_joint1,piece3_joint2,piece3_joint3,piece3_joint4
100.0,100.0,100.0,100.0,-0.016684490046777932,-0.019016225606248976,-0.0622020740465724,-0.007748800245571022,-0.24854450438854453,-0.06077745539845362,-0.06077745539845362,-0.06077745539845362
-0.05600829712086527,0.09111359374534654,0.005203055000800014,0.005203055000800014,-0.045698674642949556,-0.06458453848716449,-0.4016127328934033,-0.06458453848716449,0.10589367043948396,0.18926224536780312,-0.13492960953091446,0.10589367043948396
100.0,100.0,100.0,100.0,-0.08527665586860371,0.26119597699943975,-0.1434631470674547,0.05079928597775729,-0.1402493771004508,0.02925356096417439,-0.3179753173180578,0.02925356096417439
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
-0.04960089839146119,-0.06033352526415495,-0.3274719775467346,0.18356341877180474,2.3686616303905672e-05,2.3686616303905672e-05,2.3686616303905672e-05,0.43510682626156094,0.019437551490471154,-0.1280279657720565,-0.1280279657720565,0.03638827309378908
-0.11835713497774976,0.26946056301427546,-0.057930703376968005,0.1651231380670114,,,,,,,,
