piece1_joint1,piece1_joint2,piece1_joint3,piece1_joint4,piece2_joint1,piece2_joint2,piece2_joint3,piece2_joint4,piece3_joint1,piece3_joint2,piece3_joint3,piece3_joint4
100.0,100.0,100.0,100.0,0.5100592354859251,0.8488087605697708,0.8488087605697708,0.8488087605697708,0.6122113702741817,0.9614190362993119,0.9614190362993119,0.7483335892346389
0.9953287698802502,0.6470057638475688,0.9953287698802502,0.9953287698802502,0.5517884728117171,1.0812634981910687,1.0812634981910687,1.0812634981910687,0.9916261899485634,0.9916261899485634,0.4402067309014954,0.9916261899485634
100.0,100.0,100.0,100.0,0.9132114666018443,0.9132114666018443,0.9132114666018443,0.5792695442483815,0.551068689116125,0.616941062882983,1.0084744431181751,1.0853947749115334
100.0,100.0,100.0,100.0,1.0386182058530218,1.0386182058530218,1.0386182058530218,1.0386182058530218,1.0653581346221535,1.0785673283840405,0.5819592055453936,0.7741451669579394
0.7566888159646843,0.8921285408833443,0.9729617331834413,1.0761348548141307,1.0585353823546853,1.0585353823546853,1.0585353823546853,1.0585353823546853,1.0383011656348486,1.0383011656348486,0.649800608439048,0.6565926547898024
0.60117473303277,1.0922346885570664,0.6121353004878417,1.0922346885570664,,,,,,,,
